250
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.84805906,0.64670044,-0.49798816,-0.05948022,-0.31770617,0.80469418,1.755559,1.8485359,3.1746259,8.1528425,6.9140921,5.2724471,61.096153,36.403847,18.288462,12.471296,2.3029199,1.5985588,2.9904091,0,65,16,0.36136124,1,0,1015.625,1015.625,1015.625
2,0.83896869,0.75298029,0.33260378,0.17808057,-0.88735783,0.26506245,3.578191,0.16657574,0.78636849,8.9118662,7.4767771,6.7104597,30.576923,25.216347,66.53846,14.586517,4.9136915,0.77370858,3.9305406,0,104,12,0.49163911,1,1,1625,1625,1625
3,0.95830733,0.17174736,0.58369476,0.023213802,0.57159883,0.57622594,6.2239375,1.5725172,0.11712242,26.97522,25.85055,4.6329226,52.195122,53.140244,55.365852,16.978075,2.3999751,1.2476799,2.3204761,0,164,20,0.00024346232,1,1,2562.5,2562.5,2562.5
4,0.62747866,0.48673293,0.3552843,-0.80078089,0.14086032,0.46117392,1.0508922,1.9768833,1.1596315,10.795706,6.7740746,5.2546253,12.98913,44.809784,24.782608,14.002419,0,0,0,0,92,12,0.56804401,1,0,1437.5,1437.5,1437.5
5,0.63758022,0.53541231,-0.17613792,0.34712365,-0.39855024,0.83044463,3.6205578,1.6694199,5.7427497,10.059937,6.4140162,5.3862138,11.904762,28.660715,45,13.584185,4.7116275,2.45436,0.6509977,0,84,12,0.59567469,1,0,1312.5,1312.5,1312.5
6,0.6405983,0.47802773,0.69583416,0.2444331,-0.59934849,0.31120503,0.45435432,1.577696,5.7668676,10.306276,6.6021824,4.9266858,18.589743,47.147434,14.391026,13.25273,5.5697541,1.8940161,0.55166352,0,78,13,0.4925034,1,0,1218.75,1218.75,1218.75
7,0.81649846,0.5817982,0.60729396,0.77979243,-0.032091998,0.1486198,4.5601625,0.23344834,4.5921521,11.726214,9.5744352,6.8222899,61.51099,9.0521975,54.835163,17.577791,4.2633843,2.8363183,2.4451377,0,182,14,0.54702622,1,1,2843.75,2843.75,2843.75
8,0.62340003,0.55528396,0.47305575,-0.055556975,-0.017332325,0.87910825,6.1284585,0.56950003,4.5966845,9.0586081,5.6471367,5.0301003,17.889345,35.758198,28.176229,12.21004,3.5728722,2.3754694,1.3161296,0,61,10,0.54072231,1,0,953.125,953.125,953.125
9,0.77708858,0.58472508,0.36480495,-0.52001822,-0.76158172,0.1284204,4.2080107,0.69187552,5.0661101,8.2544451,6.4144349,4.8265805,31.077587,42.543102,57.284481,12.006501,4.8612747,1.4739677,0.68220741,0,58,11,0.43487853,1,0,906.25,906.25,906.25
10,0.59097922,0.46121758,0.28751448,0.40573478,-0.56566864,0.65782499,0.45186201,1.6356608,3.7449429,11.09987,6.5597925,5.1194549,19.661764,54.867645,14.867647,13.637877,3.3205764,1.9628502,5.2177382,0,85,13,0.44523853,1,0,1328.125,1328.125,1328.125
11,0.90974474,0.64326787,0.30514517,0.25339678,0.22805241,0.88919544,1.0627865,2.618962,0.51627284,8.1869087,7.4479971,5.2663755,20.034721,31.041666,4.6875,12.903811,3.5835462,0.81570798,2.1975205,0,72,11,0.40922612,1,1,1125,1125,1125
12,0.6386354,0.44646308,-0.31447202,-0.42034948,0.69231701,0.49508652,5.6567197,0.42163366,1.7946067,8.240551,5.2627072,3.6791017,36.607143,49.392857,63.25,10.146039,3.524663,1.4290333,2.7284667,0,35,9,0.36682683,1,0,546.875,546.875,546.875
13,0.70523304,0.57791501,0.23240551,-0.20584923,-0.86147428,0.40184048,1.2627,1.8038982,5.8045568,10.363136,7.3084254,5.9890118,31.875,7.8240743,42.870369,14.771176,3.5510578,0.6313566,5.0008111,0,108,16,0.55261731,1,1,1687.5,1687.5,1687.5
