249
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.89765096,0.84025311,-0.7890259,0.26015109,0.013397867,0.55639911,4.2979226,1.6835574,1.2019625,8.7988386,7.8982863,7.3932514,65.583336,33.25,17.541666,15.299159,5.9406228,1.9611127,0.29441279,0,120,17,0.50187403,1,1,1875,1875,1875
2,0.12649852,0.086676225,0.30447176,-0.84531367,-0.26501948,0.35000908,3.6007421,1.5698788,1.5598304,43.034927,5.4438543,3.7301052,65.111115,40.694443,46.944443,13.900208,2.5645978,2.2325695,5.0147467,0,90,13,0.0083680237,1,1,1406.25,1406.25,1406.25
3,0.62423003,0.51877058,0.887725,0.45543256,0.02437016,0.062702954,4.0612783,1.234218,5.9033799,8.4697466,5.2870703,4.3938556,37.638889,49.805557,67.805557,11.032603,3.2449198,3.0069463,2.29688,0,45,11,0.45192143,1,1,703.125,703.125,703.125
4,0.97104609,0.64287812,0.0047554323,0.71136338,0.55310595,0.43360496,0.31686562,2.0781808,3.7877452,8.7709675,8.5170135,5.6386628,21.301546,29.213917,10.425258,14.251625,0.66339785,0.25782222,1.3124243,0,97,15,0.46769309,1,0,1515.625,1515.625,1515.625
5,0.150032,0.10632504,0.87485695,0.15977538,-0.43730736,0.1336391,3.1604729,1.7659665,3.1836982,38.518707,5.7790384,4.0955029,18.960526,22.539474,23.802631,14.152995,4.5964465,2.1917434,4.2351675,0,95,17,0.0088736275,1,1,1484.375,1484.375,1484.375
6,0.96663582,0.79208744,0.40441164,0.34621868,-0.71191192,0.45800146,6.1617141,1.4121242,3.823225,8.2181005,7.9439111,6.5094543,23.276316,53.197369,43.61842,14.152995,5.1324801,2.4983115,0.6638912,0,95,16,0.40320197,1,0,1484.375,1484.375,1484.375
7,0.88971031,0.8572731,-0.13334659,0.45269868,0.82024753,0.32322839,6.255702,1.7280861,2.9628077,9.4606953,8.4172783,8.1104002,12.713816,64.967102,49.572369,16.553444,3.8034275,0.98295599,0.088919088,0,152,19,0.52142233,1,1,2375,2375,2375
8,0.59079427,0.51012504,-0.41782451,-0.50056893,0.63730723,0.41072235,0.90963334,1.5584735,4.9869847,8.7913971,5.1939073,4.4847116,62.916668,19.861111,32.416668,11.032603,2.9392424,1.5351584,3.2634254,0,45,9,0.37007183,1,0,703.125,703.125,703.125
9,0.70518088,0.094063625,-0.49875924,0.40602058,0.12912871,0.75479287,1.5512109,1.6272767,4.0026574,30.067318,21.202898,2.8282411,64.077377,22.5,54.494049,13.584185,5.430491,1.3971521,0.51381803,0,84,15,0.00015849942,1,1,1312.5,1312.5,1312.5
10,0.92718202,0.61474389,0.73195988,0.389375,-0.55870116,0.021790542,5.138133,0.6776427,2.9650836,10.214483,9.470685,6.2792916,50.387932,15.525862,47.594826,16.29533,3.6275728,2.3169196,5.0085649,0,145,19,0.55969894,1,0,2265.625,2265.625,2265.625
11,0.70742917,0.61865288,-0.33615178,0.92717952,0.074894011,0.14741436,0.52061254,0.44851249,5.7076421,12.062489,8.5333567,7.4624934,50.925674,57.520271,19.114864,17.673845,4.5901351,2.80937,0.75291467,0,185,18,0.5852105,1,1,2890.625,2890.625,2890.625
12,0.86054546,0.846937,-0.34997129,-0.22627269,-0.70162559,0.57796389,1.4566313,1.4862294,2.7576089,8.0281391,6.9085789,6.7993283,49.825581,38.023254,53.372093,13.691152,3.97071,1.468798,4.7457385,0,86,10,0.44545242,1,0,1343.75,1343.75,1343.75
13,0.80181348,0.56714672,-0.76685578,-0.062586389,-0.51180965,0.38218594,4.3181868,1.4022663,2.1262307,8.7938509,7.0510287,4.9874039,38.921234,44.22945,44.092464,12.963276,2.1255507,1.4554294,4.7454743,0,73,15,0.529347,1,0,1140.625,1140.625,1140.625
14,0.6819886,0.36527428,0.58969635,-0.49721968,0.01066865,0.6363309,1.6520869,2.4077289,3.6078489,9.1653423,6.250659,3.3478639,53.083332,15.361111,40.472221,11.032603,3.7997825,1.5829177,0.67155957,0,45,7,0.51346076,1,0,703.125,703.125,703.125
15,0.82817858,0.70547754,0.68535209,-0.64448285,-0.33898488,0.0048610237,3.7896788,0.66149229,4.0982265,11.374287,9.41994,8.0243044,63.825756,37.159092,57.184345,18.078493,3.9433749,2.4498432,5.4527254,0,198,20,0.46782619,1,1,3093.75,3093.75,3093.75
16,0.17102937,0.12902376,-0.30873266,0.080058478,-0.30565628,0.89713371,1.7461927,1.5916924,4.705164,37.309887,6.3810868,4.8138618,18.144531,53.457031,17.34375,15.631854,0.07464394,0.64923,0.58209336,0,128,17,0.012550091,1,1,2000,2000,2000
