249
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.27350059,0.2509796,0.95634532,0.055507861,-0.068070777,0.2787272,1.5867689,1.7564965,3.1690292,24.746881,6.7682867,6.2109623,53.790321,9.092742,18.024193,15.467296,3.4391007,2.5595746,3.3231475,0,124,17,0.017377021,1,1,1937.5,1937.5,1937.5
2,0.38065678,0.28544945,-0.39997953,-0.33960789,-0.67860883,0.51397753,0.040055659,1.4742109,0.015281123,17.625448,6.7092462,5.0311742,64.362244,62.32143,41.07143,14.300432,1.6265267,1.1047411,0.21862692,0,98,14,0.087573141,1,1,1531.25,1531.25,1531.25
3,0.69610995,0.66466671,-0.82457167,-0.11417147,-0.28126082,0.4774293,0.94391698,2.3398042,6.1695676,8.750351,6.0912066,5.8160667,52.777779,44.340279,59.201389,12.903811,4.3258004,1.3327246,5.3469124,0,72,13,0.48812208,1,0,1125,1125,1125
4,0.68425733,0.14508507,0.63330156,0.29817462,0.68772703,0.19249058,1.5650032,1.5457157,2.7987599,30.148138,20.629084,4.3740444,63.421051,21.414474,59.86842,16.553444,2.2837436,1.5507529,1.4036697,0,152,16,0.00039333114,1,1,2375,2375,2375
5,0.77121717,0.42862019,0.21447149,-0.086179733,-0.83017296,0.50733417,3.1821051,1.6678727,1.3573481,8.271143,6.3788471,3.5451787,32.697369,17.697369,14.736842,10.428016,1.9181211,0.52389902,2.0409794,0,38,12,0.24994594,1,0,593.75,593.75,593.75
6,0.16831738,0.13525553,-0.62424129,-0.56752473,0.52516377,0.11154156,6.0406976,1.5905653,1.5838039,38.634037,6.50278,5.2254672,63.276516,16.931818,52.53788,15.793018,5.6595163,2.0081272,4.1838288,0,132,17,0.0074225981,1,1,2062.5,2062.5,2062.5
7,0.87452304,0.7048164,0.69553638,0.027283281,-0.41092175,0.58875132,2.5336738,2.4217608,0.070295587,8.7375889,7.6412225,6.1583958,18.777779,43.333332,14.694445,13.900208,4.6762896,1.8382685,5.6633511,0,90,14,0.36287719,1,0,1406.25,1406.25,1406.25
8,0.50235802,0.38878441,-0.043272167,-0.94311124,-0.010427942,0.32948446,4.0523829,0.88487738,0.13225468,10.708107,5.3793035,4.1631451,9.3597565,15.152439,23.689024,10.695517,1.5565847,2.4697282,4.7898779,0,41,10,0.10550538,1,1,640.625,640.625,640.625
9,0.79583681,0.6003927,-0.69991446,0.031079901,0.63449478,0.32645097,2.0751777,2.0259962,1.0139675,9.8684206,7.853652,5.9249272,23.171297,14.722222,38.634258,14.771176,3.6755652,0.034372669,0.04318786,0,108,15,0.51971394,1,0,1687.5,1687.5,1687.5
10,0.65483439,0.53567457,-0.88380599,-0.17074189,0.43457451,0.029651389,0.078116789,0.73866516,5.7000856,9.0158358,5.9038796,4.8295541,19.181034,51.25,10.775862,12.006501,5.1006765,0.92920399,3.0886273,0,58,10,0.42222562,1,0,906.25,906.25,906.25
11,0.13305779,0.084537737,0.87203604,-0.22213747,-0.25637892,0.35281423,3.1190994,2.7153728,3.1437018,35.612015,4.7384558,3.0105593,19.943182,65.284088,9.318182,10.950267,3.5205641,2.2390089,4.019423,0,44,11,0.0035198156,1,1,687.5,687.5,687.5
12,0.85416687,0.71683711,-0.15317994,0.0075343028,-0.98119026,0.11723861,4.805954,0.83009332,2.4741197,9.7862091,8.3590546,7.0151172,56.772388,15.429105,56.082088,15.872381,6.2027402,1.3926975,1.2038616,0,134,18,0.50135881,1,0,2093.75,2093.75,2093.75
13,0.1548167,0.12048819,-0.21985367,0.97519678,0.0099569838,0.023591116,3.1663759,2.0421598,0.0044249683,40.828129,6.3208761,4.9193072,52.047871,6.0549645,15.239362,16.144089,4.5347452,3.0903745,0.94967586,0,141,13,0.012205326,1,1,2203.125,2203.125,2203.125
