249
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.13102576,0.088590756,-0.48547751,0.58322436,-0.57529151,0.30528766,4.7101321,1.2390348,0.040011831,43.661163,5.720737,3.8679755,40.613636,47.136364,20.34091,14.861799,0.20631036,1.7230623,1.9595255,0,110,16,0.013818606,1,1,1718.75,1718.75,1718.75
2,0.24252272,0.22162394,-0.27774203,-0.39238974,0.46146074,0.74561632,4.3731704,1.6061132,1.6116322,36.103916,8.7560196,8.0014925,39.751602,24.262821,56.722755,21.037397,0.40064046,1.0029955,4.7741456,0,312,28,0.020619109,1,1,4875,4875,4875
3,0.82370204,0.58467424,0.46565852,0.63891649,0.60099852,0.11725471,4.2260089,1.5175455,3.7594259,9.9256897,8.1758108,5.8032951,64.41964,37.99107,16.540178,14.95133,2.0809524,0.98487115,1.8187424,0,112,14,0.54943472,1,0,1750,1750,1750
4,0.76469094,0.65607482,0.46565852,0.63891649,0.60099852,0.11725471,0.1124925,1.3871603,4.2137165,10.029983,7.669837,6.5804191,48.622883,32.266949,12.817797,15.213688,0.10431108,1.8936523,1.5205466,0,118,19,0.49701306,1,0,1843.75,1843.75,1843.75
5,0.85866749,0.7802676,-0.70070255,-0.22605346,0.46793419,0.4888286,0.89345127,1.9994555,0.89678347,8.7837152,7.5422907,6.8536482,27.583334,18.583334,19.630953,14.63312,0.7614029,2.2278225,5.2080026,0,105,18,0.47762516,1,0,1640.625,1640.625,1640.625
6,0.44443744,0.16731264,-0.29128775,-0.064366601,0.94227952,0.15204507,3.641901,3.1337802,2.1085286,33.884651,15.059608,5.6693301,8.3430233,48.936047,19.098837,18.581751,5.0898466,0.60585272,4.654891,0,215,19,0.0016372342,1,1,3359.375,3359.375,3359.375
7,0.80656481,0.75750929,0.16937307,0.61851364,0.61645424,0.45687824,3.4450231,2.3278058,5.8229637,11.046929,8.9100647,8.3681517,29.115854,25.554878,44.567074,18.289076,0.81708723,2.1124363,2.1185389,0,205,15,0.68970966,1,0,3203.125,3203.125,3203.125
8,0.76341438,0.59490472,0.61249489,-0.022676792,-0.54696006,0.57023722,1.6987369,1.5312912,2.2682207,8.6900768,6.63413,5.1697683,43.339554,6.9216418,29.570896,12.597918,3.8691518,1.3194879,3.9431653,0,67,11,0.41460812,1,1,1046.875,1046.875,1046.875
9,0.82418495,0.54550689,0.4623569,0.065002419,0.20065193,0.86124307,4.7461939,0.77517825,1.1029693,7.8555994,6.4744668,4.285284,29.65,33.799999,28.35,11.426954,1.4414823,2.7704463,1.6216354,0,50,13,0.45887244,1,0,781.25,781.25,781.25
10,0.80298865,0.7369405,0.4623569,0.065002419,0.20065193,0.86124307,3.7597969,2.4986987,4.9497442,7.8880658,6.3340278,5.8130355,55.51923,34.596153,59.01923,12.471296,5.3050747,2.4862757,3.9363546,0,65,12,0.40546796,1,0,1015.625,1015.625,1015.625
11,0.79277152,0.65757251,-0.31063941,0.30862904,-0.32767457,0.83718616,4.0790482,1.5344402,0.74985003,7.9808116,6.3269601,5.2479625,67.766396,59.405739,38.872952,12.21004,5.874104,0.90650338,1.1552225,0,61,9,0.46681172,1,1,953.125,953.125,953.125
12,0.94229192,0.82658166,-0.97401088,0.19842008,-0.090242326,0.061552271,3.3180094,1.4758276,5.5005536,9.2044039,8.6732349,7.608191,58.977272,27.753496,8.1905594,16.220062,0.77123582,2.9226851,1.173165,0,143,16,0.52245176,1,1,2234.375,2234.375,2234.375
13,0.28515723,0.26563156,-0.055115364,-0.6298641,-0.46725979,0.61798203,3.0581667,2.7929387,0.079975963,21.316217,6.0784736,5.6622605,65.15625,54.765625,17.708334,14.202481,2.1309125,1.3689617,5.4470677,0,96,19,0.027703881,1,1,1500,1500,1500
14,0.95287067,0.78549653,0.0071633016,0.14422113,0.66133434,0.73606104,3.40079,1.9338813,1.912452,7.8195319,7.4510026,6.1422153,5.4761906,4.8214288,5.6845236,13.584185,3.9307876,0.28981099,0.88845104,0,84,8,0.51457709,1,1,1312.5,1312.5,1312.5
15,0.84222013,0.58454722,-0.045751821,-0.66554987,0.57071245,0.47878748,3.4204538,2.6940184,5.3894873,8.7615986,7.3791947,5.1215682,48.262985,9.3668833,48.230518,13.19585,0.72851384,0.9522171,4.8926282,0,77,14,0.49105924,1,0,1203.125,1203.125,1203.125
16,0.14285263,0.13475718,0.25519922,0.89542145,-0.36095008,0.052998088,4.8079233,1.5879072,1.5635372,41.083729,5.8689189,5.5363274,18.713236,59.52206,49.926472,15.950959,5.8597541,2.3947134,3.2734482,0,136,15,0.007926886,1,1,2125,2125,2125
17,0.11609179,0.11020929,-0.5061844,0.55935663,-0.64556187,0.11894277,3.1441643,2.5474863,3.1498048,29.806517,3.4602916,3.284955,12.159091,14.659091,57.613636,9.9489775,0.55333453,1.709445,2.2238512,0,33,9,0.0063308305,1,1,515.625,515.625,515.625
18,0.73577225,0.59962112,-0.46029478,-0.84688842,-0.26473767,0.028682053,0.69523638,0.92077947,2.1703644,7.9023542,5.8143334,4.7384186,26.71875,27.604166,15.572917,11.272517,3.1806703,0.48348248,4.5515385,0,48,9,0.37619603,1,0,750,750,750
19,0.15421218,0.14264855,0.70740402,0.62363154,-0.24662217,0.22325051,3.154002,1.1473329,6.2755508,41.000984,6.3228512,5.848731,20.85606,58.310608,49.871212,17.012514,4.6992335,2.4633451,3.2541471,0,165,18,0.011021299,1,1,2578.125,2578.125,2578.125
20,0.69225991,0.10550924,-0.32657909,0.61180288,0.43799403,0.57201791,0.0094776191,1.5951064,3.382112,27.751953,19.211563,2.9280875,18.412922,14.311798,10.969101,13.848535,4.5492344,1.5327005,0.42700407,0,89,12,0.00043490902,1,1,1390.625,1390.625,1390.625
21,0.82834131,0.71523672,0.45542046,-0.28975919,0.8128311,0.21894614,0.29646119,1.3663433,0.32928616,10.828414,8.9696226,7.7448788,60.145027,19.219614,64.205803,17.545538,1.2672688,1.1403642,2.4005589,0,181,14,0.58248121,1,1,2828.125,2828.125,2828.125
22,0.87175328,0.71990955,-0.70310467,0.57089567,-0.18843257,0.3797566,4.2941985,1.1967742,2.5072143,9.2004461,8.0205193,6.6234894,29.525862,58.426723,48.987068,15.127244,6.0875955,1.650176,0.34870887,0,116,14,0.54382098,1,0,1812.5,1812.5,1812.5
23,0.7314046,0.44341075,0.0088844122,0.44128186,0.3410618,0.82998085,1.4375094,1.668391,2.962359,10.776687,7.8821177,4.7784986,46.814518,13.669354,8.2930107,14.052971,4.3023677,0.91425252,1.2010359,0,93,16,0.45600939,1,1,1453.125,1453.125,1453.125
24,0.15901425,0.12492812,-0.0015747263,0.55003011,-0.83482313,0.023122896,3.1215837,1.6837558,6.2529416,39.098431,6.2172079,4.8844938,19.364754,28.954918,34.487705,15.383687,6.2583575,1.164806,3.1110389,0,122,17,0.0082714846,1,1,1906.25,1906.25,1906.25
25,0.85193634,0.64832789,0.46263328,-0.47261229,0.28110307,0.69540578,3.7693243,1.1107471,5.7630115,9.2263803,7.8602886,5.98172,8.9460783,24.264706,28.970589,14.492408,1.9613783,1.4452506,3.5535138,0,102,11,0.51901299,1,1,1593.75,1593.75,1593.75
26,0.59876662,0.56522852,-0.41536194,-0.54893082,0.41887209,0.59219557,0.63053733,2.0923219,0.68791574,7.8645873,4.7090526,4.4452891,49.222973,44.087837,26.385136,10.335728,0.16261616,1.3418101,3.1260455,0,37,9,0.41411248,1,0,578.125,578.125,578.125
27,0.67616642,0.30064294,-0.51214403,0.70798445,0.00084618689,0.48627755,0.58160985,1.6232872,0.86226046,9.0135937,6.0946894,2.7098734,49.375,54.19643,36.160713,9.4187479,4.0073428,2.1422181,4.9794006,0,28,10,0.17000271,1,0,437.5,437.5,437.5
28,0.96244031,0.10577407,0.5292865,0.47708744,-0.36455885,0.59944999,0.0023975116,1.5785441,4.8742075,31.188953,30.017508,3.2989826,23.079609,22.981844,46.180168,17.480675,4.4215636,1.5863101,2.9544113,0,179,21,0.00047221084,1,1,2796.875,2796.875,2796.875
29,0.12367614,0.10746402,0.52422881,-0.55013883,-0.0067503052,0.64998913,4.7117982,0.45339847,3.1565053,35.510223,4.391767,3.8160713,67.651512,56.704544,13.106061,12.534926,2.3424675,1.7263601,3.9614875,0,66,11,0.012115191,1,1,1031.25,1031.25,1031.25
30,0.86932731,0.66900182,0.6078245,-0.68733054,-0.29992679,0.26109397,3.7461641,1.6980402,1.3301892,12.583405,10.939097,8.4183216,64.973213,14.723214,44.55357,20.292078,3.1493902,2.3236825,4.8428073,0,280,22,0.59486884,1,1,4375,4375,4375
31,0.84045875,0.66683859,0.91779453,-0.26823404,-0.17724785,0.23299535,4.4450736,1.0216167,3.5190318,8.5856705,7.2159014,5.7252564,23.184525,65.446426,53.898811,13.584185,3.5075891,2.5473857,4.0762696,0,84,11,0.53796613,1,1,1312.5,1312.5,1312.5
32,0.66452461,0.55977488,-0.30350283,0.86657399,-0.32914409,0.22045355,6.0555253,0.56665093,0.36692524,9.9362812,6.6029034,5.5620809,18.101852,5.2314816,24.737654,13.420504,6.0299139,2.3269506,2.2145565,0,81,14,0.38913581,1,1,1265.625,1265.625,1265.625
33,0.71326524,0.52873272,0.20358102,0.32240835,-0.85068148,0.36186829,2.7568285,2.0344713,4.9623137,9.5954695,6.8441153,5.0734391,29.561687,59.78896,65.178574,13.19585,5.3177714,0.78241187,3.3026104,0,77,13,0.47608081,1,1,1203.125,1203.125,1203.125
34,0.81285131,0.72990996,0.037397951,0.28011152,-0.44286102,0.8508895,2.5573027,1.6462897,5.4961348,10.826864,8.8006306,7.9026365,34.625,58.277779,8.8611107,17.513166,5.0595508,0.57300079,2.1834102,0,180,16,0.56373745,1,1,2812.5,2812.5,2812.5
35,0.66082013,0.44655433,0.94151497,0.070193321,-0.31275284,0.10396239,2.4056156,2.2967274,2.0804698,8.4634066,5.5927896,3.7793708,68.8125,43.6875,9.25,10.607844,4.4658852,2.4698768,4.3170533,0,40,10,0.40363729,1,1,625,625,625
36,0.23399547,0.19092509,-0.27183992,-0.91569251,0.081008844,0.28468913,1.6037017,2.2237377,0.0061964444,34.121613,7.9843025,6.5146723,32.760151,13.978426,47.988579,18.048006,1.0049905,2.5406082,4.7237453,0,197,21,0.012167251,1,1,3078.125,3078.125,3078.125
37,0.17020573,0.13218233,-0.23794523,-0.78108728,-0.2776356,0.50616521,6.2800074,2.0628433,0.021898629,44.521008,7.5777302,5.8848906,28.465639,42.624409,28.252369,18.465794,1.776791,1.9107363,5.509788,0,211,16,0.0097916927,1,1,3296.875,3296.875,3296.875
38,0.81185865,0.77298647,0.014683389,0.19244176,0.87319398,0.4475297,6.2735629,1.7258967,2.9317605,10.425986,8.464427,8.0591459,64.382355,27.882353,49.10294,17.18265,3.5390534,0.38843971,0.5497666,0,170,16,0.56348515,1,1,2656.25,2656.25,2656.25
39,0.20711042,0.1698609,0.53318429,0.20566241,0.82026672,0.024082892,3.1190593,2.3431544,3.1040809,32.050491,6.637991,5.4441252,12.722868,39.680233,14.253876,15.672456,1.9682877,1.2166018,1.2320079,0,129,13,0.012376795,1,1,2015.625,2015.625,2015.625
40,0.88113916,0.2253128,-0.7207166,-0.68284208,-0.11403184,0.035931073,4.2673802,0.027362037,0.90041113,19.014736,16.754629,4.2842636,63.59536,62.925259,51.043816,14.251625,2.0239675,2.9019017,0.50712723,0,97,13,0.0013092068,1,1,1515.625,1515.625,1515.625
41,0.80358207,0.63749146,-0.84526044,0.4044258,0.34922048,0.0044182166,0.65576756,1.5203503,5.4032645,7.5959644,6.1039805,4.8423624,13.365385,59.615383,43.365383,11.577326,4.27877,2.4280548,5.1713099,0,52,11,0.48129022,1,0,812.5,812.5,812.5
42,0.78283817,0.73448026,0.14254507,0.29953542,-0.60787231,0.72142267,4.8820109,1.215686,0.71410203,9.3887157,7.3498449,6.8958263,33.794247,65.674782,59.347343,14.995696,4.9684005,0.67626017,2.7151518,0,113,17,0.54537594,1,1,1765.625,1765.625,1765.625
43,0.7396974,0.61164433,0.16988495,-0.42279339,-0.29809186,0.83876467,0.27459395,1.2514082,1.7528054,12.570127,9.2980909,7.688447,8.5261192,20.143034,44.284824,18.169342,2.2943389,0.94620025,4.6717906,0,201,23,0.40436804,1,1,3140.625,3140.625,3140.625
44,0.1841308,0.12794183,-0.094548836,0.26210865,0.22013845,0.93482548,1.566806,1.909493,6.2693839,34.981472,6.4411664,4.4755936,29.808559,15.461712,10.957208,14.906699,4.8273125,0.5647561,0.99332744,0,111,18,0.011668354,1,1,1734.375,1734.375,1734.375
45,0.73684841,0.6420545,0.18126014,-0.24337195,-0.83817494,0.45318618,6.1431341,0.40634868,2.0394647,11.068313,8.1556692,7.1064601,33.957005,40.21497,11.202229,16.732996,0.19464567,1.8372674,4.6035085,0,157,17,0.63413715,1,0,2453.125,2453.125,2453.125
