249
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.879219,0.62412012,0.83984339,0.37564024,-0.26248217,0.29096478,3.8446414,1.9564812,1.743619,6.4159384,5.6410146,4.0043163,33.669353,18.911291,47.94355,9.7437859,3.6063323,1.5996137,1.3261967,0,31,11,0.32339731,1,0,484.375,484.375,484.375
2,0.17388746,0.10569138,0.083022855,-0.89443308,0.30511943,0.3162258,2.5893688,3.0825586,2.584851,35.786301,6.2227888,3.7823033,16.358696,64.864128,36.195652,14.002419,0.89582753,2.2316699,3.8523071,0,92,16,0.011227999,1,1,1437.5,1437.5,1437.5
3,0.14419411,0.10151767,0.54494065,-0.034480043,0.25868371,0.79682714,0.77193385,1.5610064,1.5604649,41.573818,5.9947,4.2204771,41.384407,44.986561,26.088709,14.052971,2.7644956,1.1552372,2.8908732,0,93,16,0.003902396,1,1,1453.125,1453.125,1453.125
4,0.71819836,0.61307693,-0.54579771,0.5367319,-0.35706949,0.53528047,5.9946537,0.88575983,0.6326161,8.8800297,6.3776226,5.4441414,28.266129,49.19355,24.112904,12.276401,0.24790564,1.6600276,4.729908,0,62,12,0.23746654,1,0,968.75,968.75,968.75
5,0.21480145,0.11794119,0.61332965,-0.65827447,0.34819084,0.26318163,4.0642457,1.5540156,1.5760914,22.874172,4.9134054,2.6978071,9.507576,30.568182,65.03788,9.9489775,1.3973053,2.2382615,3.0387621,0,33,9,0.011028831,1,1,515.625,515.625,515.625
6,0.8498863,0.71596688,-0.83074969,0.41658995,0.33185184,0.16180904,0.73303109,1.1951572,4.8695831,8.294013,7.0489674,5.9382381,19.034811,51.977848,43.560127,13.309125,2.6043572,1.9186183,5.3939033,0,79,12,0.44060913,1,0,1234.375,1234.375,1234.375
7,0.71352816,0.59471655,-0.81573826,0.022777008,-0.34717795,0.46208203,3.6611664,2.2542472,4.0756369,8.3875036,5.9847198,4.9881868,65,59.870689,44.181034,12.006501,4.2150226,2.0715063,1.7717491,0,58,9,0.48161554,1,0,906.25,906.25,906.25
8,0.90956873,0.7692132,-0.45836926,-0.57832003,0.40986091,0.53615063,1.2261809,2.0508654,5.1777,9.2877274,8.4478264,7.1442423,23.580828,17.678572,49.332706,15.832799,4.2857451,1.9999994,0.58788383,0,133,21,0.54307801,1,0,2078.125,2078.125,2078.125
9,0.81986827,0.78762776,-0.30752248,0.084170908,0.94776207,0.0096020056,3.6739795,0.93767363,3.9325807,7.3783832,6.0493021,5.8114195,18.275862,33.318966,63.448277,12.006501,0.96711534,2.7408848,1.8178049,0,58,11,0.40369499,1,0,906.25,906.25,906.25
10,0.19317782,0.13604058,-0.39679703,0.784082,0.093615778,0.46797815,3.0892062,2.1399875,0.05282066,28.643745,5.5333362,3.8967121,60.67857,38.857143,63.642857,12.783208,4.9834404,2.1465476,0.90487111,0,70,12,0.013507451,1,1,1093.75,1093.75,1093.75
11,0.80818605,0.15904506,0.20056939,0.057655279,0.2473551,0.94618356,6.2652221,1.5572653,3.4031479,25.704395,20.773933,4.0881572,15.545774,13.098592,61.197182,16.182163,3.1658022,0.42047396,2.6059802,0,142,18,0.00084108167,1,1,2218.75,2218.75,2218.75
12,0.77001935,0.5147419,-0.24495322,0.21320723,-0.61878377,0.7152952,0.97336692,1.8589555,6.1506338,8.462779,6.5165038,4.3561468,37.840908,58.522728,32.704544,11.795817,4.7012458,2.385299,5.6308799,0,55,9,0.45427608,1,0,859.375,859.375,859.375
13,0.16075571,0.13584694,0.93977976,0.1950005,-0.27514571,0.055530008,3.1741388,2.3452137,0.030212106,36.78278,5.9130421,4.9968281,55.366379,17.758621,32.909481,15.127244,4.7178364,2.5725598,4.308651,0,116,18,0.01000457,1,1,1812.5,1812.5,1812.5
14,0.88992995,0.68209738,-0.59924126,0.2488842,-0.15120038,0.7457245,1.1042981,1.6097747,5.9600401,8.0797644,7.1904244,5.5111866,23.378378,8.0067568,17.094595,13.022201,6.0895762,1.4121991,0.59369826,0,74,15,0.47623798,1,1,1156.25,1156.25,1156.25
15,0.14354248,0.096481241,0.83820701,0.10599894,-0.36968702,0.38665849,4.6998582,1.1702617,3.1348751,35.109425,5.0396938,3.3874009,42.92857,16.607143,10.357142,12.783208,4.0303473,2.0126915,3.7787645,0,70,14,0.015691891,1,1,1093.75,1093.75,1093.75
16,0.88825279,0.1685147,0.9421066,-0.14857064,0.27691117,0.11697027,3.3323264,0.02428983,0.7265771,33.944038,30.150887,5.7200694,27.779411,44.25,63.367645,21.648781,1.8140596,2.5309441,2.1268842,0,340,21,0.00047723638,1,1,5312.5,5312.5,5312.5
17,0.85776967,0.52465451,-0.86250448,0.36869997,0.34433565,0.039740074,3.9631822,1.9092973,6.2582698,9.0119839,7.7302065,4.7281775,37.353897,17.581169,53.490261,13.19585,0.12423991,0.54007393,0.86818689,0,77,16,0.50417835,1,0,1203.125,1203.125,1203.125
18,0.75830662,0.68386382,0.34315914,0.74214697,-0.31920552,0.47913206,5.9532576,0.57672453,1.5780307,9.4106703,7.1361732,6.435617,34.283981,58.361652,45.157768,14.539615,3.5173857,2.1285801,4.5591168,0,103,19,0.55521685,1,0,1609.375,1609.375,1609.375
19,0.79397112,0.4815934,-0.191287,0.52758807,0.40333214,0.72276086,4.8975558,0.83124614,1.2303954,9.533968,7.5696955,4.591496,39.129745,65.205696,64.984177,13.309125,4.551219,1.191658,0.71397066,0,79,13,0.5562374,1,1,1234.375,1234.375,1234.375
20,0.84752947,0.61054355,0.33085543,-0.70954913,0.3702912,0.49995911,6.0074801,0.62016284,1.9998717,9.9745436,8.4537201,6.0898938,14.016394,19.405737,12.930327,15.383687,3.1085773,1.8411512,5.8574743,0,122,18,0.54664266,1,0,1906.25,1906.25,1906.25
21,0.87072748,0.81722146,-0.83074969,0.41658995,0.33185184,0.16180904,1.0680871,2.8094602,3.6497092,8.5543518,7.4485087,6.9907994,22.971699,22.382076,59.292454,14.679427,2.2893264,1.0995595,1.9865127,0,106,17,0.5511502,1,0,1656.25,1656.25,1656.25
22,0.69442636,0.57850713,0.58813512,-0.56396139,-0.45070824,0.3645637,1.4778494,2.2188306,0.95878434,9.1463308,6.3514533,5.2912178,27.743055,7.2569447,46.701389,12.903811,3.2678447,1.9048876,4.7966824,0,72,13,0.50926232,1,1,1125,1125,1125
23,0.8217631,0.58816618,0.29252112,-0.47526923,0.75738138,0.33900446,0.026110614,0.97431064,5.6689639,7.8965068,6.489058,4.6444583,59.074074,68.472221,19.49074,11.72389,0.97258484,1.184132,3.0107217,0,54,8,0.43437743,1,1,843.75,843.75,843.75
24,0.74379188,0.67048866,-0.40595537,-0.18927658,0.16523229,0.87867683,3.2318244,2.650434,1.5649641,9.0139561,6.7045074,6.0437555,28.11747,56.400604,38.11747,13.530064,3.5834022,2.4555881,0.037494957,0,83,15,0.43762463,1,0,1296.875,1296.875,1296.875
25,0.73493969,0.55094016,-0.2033015,-0.874071,0.32505915,0.29833707,1.4693749,1.5886949,2.8220992,9.3731518,6.8887014,5.1640463,60.416668,7.5833335,49.349998,13.080597,0.51403075,2.227694,4.11268,0,75,11,0.41581264,1,1,1171.875,1171.875,1171.875
26,0.86548066,0.80464417,0.42133874,-0.19895293,-0.30599183,0.83021706,4.4667563,2.1506064,1.3114156,9.2397718,7.9968438,7.4347281,48.43,39.889999,64.489998,15.508763,3.0535579,0.969414,3.935868,0,125,13,0.44053692,1,1,1953.125,1953.125,1953.125
27,0.15521544,0.10925505,0.30394876,0.35525507,0.85509378,0.22410637,4.3814178,1.5599173,1.5848486,37.773933,5.8630981,4.1269932,63.276318,12.776316,18.486841,14.152995,2.6901877,0.97300524,0.96404308,0,95,9,0.0087602427,1,1,1484.375,1484.375,1484.375
28,0.85681266,0.091283791,-0.76214397,0.33397728,-0.3597523,0.42210662,1.5725602,1.5567561,4.0353632,26.680979,22.860601,2.4355409,56.583332,44.194443,44.305557,11.032603,0.29281101,1.9657967,1.1188195,0,45,10,1.8420616e-05,1,1,703.125,703.125,703.125
29,0.13179758,0.087587237,-0.31990632,-0.73572165,-0.57101995,0.17409711,3.141017,2.4802001,3.1636567,34.500637,4.5471005,3.0218155,15.382653,57.984695,62.015305,11.350261,2.435499,1.8621539,0.11422357,0,49,8,0.0085209962,1,1,765.625,765.625,765.625
30,0.79226142,0.58154202,-0.22534382,0.025211161,-0.96570647,0.1264735,4.4866052,0.90299046,0.80945122,11.341823,8.9856882,6.5957465,39.930122,49.340061,60.054348,16.873913,4.0966115,0.94197071,0.0096084168,0,161,19,0.56924093,1,0,2515.625,2515.625,2515.625
31,0.19640574,0.15226594,0.2291005,0.57673573,0.2020904,0.75765979,4.6849451,1.9664457,0.010345839,44.334618,8.7075729,6.7506523,30.742064,48.162697,34.146824,21.10461,4.073606,1.3389471,1.688257,0,315,25,0.018632824,1,1,4921.875,4921.875,4921.875
32,0.91585547,0.66916621,0.27913728,-0.61091352,0.15290064,0.72490585,3.0687304,2.7471592,1.4097097,9.3673849,8.5791702,6.2683377,17.270834,61.395832,35.604168,15.299159,1.7915103,1.472906,4.0759192,0,120,15,0.55396622,1,1,1875,1875,1875
33,0.21560669,0.13293798,-0.71422118,-0.32187065,-0.61775374,0.068320729,4.5782838,0.088319212,6.1390433,30.995291,6.6827922,4.1204515,14.299451,12.266483,41.662086,13.951502,1.8840508,1.8002291,1.0372461,0,91,15,0.0099510606,1,1,1421.875,1421.875,1421.875
34,0.8538329,0.61602372,0.79914463,-0.50780696,-0.055109326,0.31695887,3.851604,1.4898998,6.1634164,9.5363455,8.1424456,5.8746147,28.86574,29.282408,25.625,14.771176,6.0944433,1.7436076,1.3653054,0,108,14,0.53727233,1,0,1687.5,1687.5,1687.5
35,0.87177622,0.76429844,-0.81573826,0.022777008,-0.34717795,0.46208203,4.6516457,1.2623347,4.1084509,10.401814,9.0680542,7.9500904,63.958332,48.944443,39,17.513166,5.6664662,2.3897569,3.5522013,0,180,21,0.57549703,1,0,2812.5,2812.5,2812.5
36,0.8015694,0.67416674,-0.52455544,0.12369668,0.71072346,0.45212036,0.30351707,2.0603256,6.0027518,9.6265965,7.7163849,6.4899311,33.92857,14.888392,8.4598217,14.95133,1.347062,1.0992525,5.1300316,0,112,18,0.48878074,1,0,1750,1750,1750
37,0.89710915,0.79278737,0.063824318,0.70377368,-0.67387146,0.21569973,0.93508232,2.5250313,3.1691499,8.8800926,7.9664125,7.0400257,28.182774,18.813025,38.119747,15.256543,4.1295519,1.7397916,0.27877524,0,119,14,0.56249559,1,0,1859.375,1859.375,1859.375
