247
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.69443917,0.60822332,-0.083862573,-0.85103625,0.5182184,0.01240857,3.866184,1.603236,5.6360755,8.2159204,5.7054572,4.9971142,37.659092,4.3863635,27.568182,11.795817,6.2089009,2.0517123,3.2637575,0,55,7,0.51539534,1,1,859.375,859.375,859.375
2,0.14658642,0.1192028,-0.53914577,-0.10391495,0.80028307,0.24097818,3.7142766,1.5634646,1.5570308,39.704029,5.8200712,4.7328315,51.81818,56.06818,52.06818,14.861799,5.1952748,1.1624992,4.8144646,0,110,15,0.0074336915,1,1,1718.75,1718.75,1718.75
3,0.19979425,0.12553558,-0.67309481,-0.420151,0.48554927,0.36695826,4.7002411,1.1172098,3.0742915,33.644341,6.7219453,4.2235613,12.008427,58.075844,16.306179,13.848535,5.9175954,1.8329561,4.8015366,0,89,18,0.0050720684,1,1,1390.625,1390.625,1390.625
4,0.17129581,0.15654825,-0.39060023,0.73713648,-0.54906547,0.050875973,1.5606745,1.6145893,3.1489215,34.330658,5.8806977,5.374404,23.888889,14.68254,65.15873,15.55001,0.39487621,1.9734677,2.5619256,0,126,14,0.015251164,1,1,1968.75,1968.75,1968.75
5,0.74570364,0.53454781,0.8012253,-0.11283916,-0.47439933,0.34677172,1.025213,2.3552439,0.86342418,11.367228,8.4765825,6.0763264,27.508865,45.008865,8.0407801,16.144089,3.9412656,1.8853471,4.2210917,0,141,16,0.58501953,1,1,2203.125,2203.125,2203.125
6,0.6884855,0.67863894,0.21084645,0.8394407,0.066420674,0.49645889,5.1880388,1.1046743,4.9052444,8.0912313,5.5706954,5.491025,60.044643,49.55357,35.80357,11.866879,1.582888,1.2447176,1.9892626,0,56,11,0.42826253,1,0,875,875,875
7,0.13388239,0.094508477,0.083159782,-0.82158744,0.40077138,0.39681339,1.6129777,2.5990233,3.1346762,46.056164,6.1661091,4.3526978,6.25,32.077465,57.042255,16.182163,0.88131046,1.9431866,3.8211534,0,142,14,0.014448076,1,1,2218.75,2218.75,2218.75
8,0.72189242,0.65056366,-0.70465833,0.37480345,-0.19560948,0.56983858,0.72186285,2.0322576,6.1183653,9.0745859,6.5508752,5.9035959,34.1875,10.4375,44.4375,13.365047,1.8134012,2.0615387,2.4024737,0,80,10,0.44452181,1,0,1250,1250,1250
9,0.1121751,0.09203843,-0.75952578,0.25738415,-0.45204449,0.39055061,1.5618347,2.9763348,0.0015460403,37.096729,4.1613293,3.4143248,42.650002,54,60.299999,11.426954,0.53152096,1.8611091,1.1849802,0,50,12,0.0055480571,1,1,781.25,781.25,781.25
10,0.87463903,0.75973547,0.50114727,0.68713921,-0.21606851,0.47958887,2.567522,2.6780436,5.2533126,10.524446,9.2050915,7.9957948,43.389038,33.576202,46.022728,17.737309,3.0067332,1.097982,2.5963783,0,187,24,0.59213376,1,0,2921.875,2921.875,2921.875
