246
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.2026411,0.13252355,0.79286206,-0.31363767,-0.46570614,0.23689441,2.9433765,1.6091923,1.6261564,34.631008,7.0176659,4.5894241,19.75,33.659092,15.522727,14.861799,3.8651361,2.0420432,4.6185107,0,110,17,0.0067381542,1,1,1718.75,1718.75,1718.75
2,0.88790172,0.76641005,0.0015125815,0.6243189,0.78009844,0.0408655,2.1476376,1.728871,1.3857142,8.5600586,7.6004906,6.5605149,49.107143,50.025509,8.1887751,14.300432,3.1915071,1.3485234,0.054759938,0,98,14,0.46079296,1,1,1531.25,1531.25,1531.25
3,0.72365797,0.51548666,-0.44197121,0.68401873,0.4203099,0.40014914,1.3906051,1.9880213,4.8719854,7.6367884,5.526423,3.9366627,10.777027,54.222973,19.695946,10.335728,4.4409108,0.50507432,2.2767892,0,37,10,0.39559469,1,0,578.125,578.125,578.125
4,0.30234185,0.24907281,-0.7915076,0.19465835,-0.26359805,0.51588756,3.8648806,1.5583994,1.5686855,25.246901,7.6331949,6.2883167,33.907234,47.665092,10.558176,16.803749,0.2312295,1.9057784,0.71352524,0,159,21,0.028080048,1,1,2484.375,2484.375,2484.375
5,0.87780374,0.66593134,0.73674732,0.33893666,-0.52827758,0.25149196,4.3310781,1.7850273,4.5085359,9.9969864,8.7753916,6.6573062,7.311151,13.552158,54.379498,16.067392,4.6992517,1.891621,3.8369005,0,139,12,0.5515185,1,1,2171.875,2171.875,2171.875
6,0.94938815,0.776209,0.83658862,0.20769385,-0.31696722,0.39561915,0.94950438,1.557393,0.12794413,21.126663,20.057404,16.398706,17.837078,51.783707,23.174158,17.448061,4.0604033,2.0783429,3.5737174,0,178,15,7.9649108e-06,1,1,2781.25,2781.25,2781.25
7,0.87184227,0.45081416,0.011635004,0.096009769,-0.41495779,0.90468603,2.6228335,2.8772752,5.4858541,7.5855265,6.6133828,3.419663,43.75,38.092106,17.697369,10.428016,2.3653889,1.7924278,1.7859837,0,38,12,0.3851338,1,0,593.75,593.75,593.75
8,0.25968137,0.14418067,0.705203,0.57756215,-0.084762067,0.40240034,0.026242057,1.4186732,0.053389855,41.559422,10.792208,5.992065,39.266876,57.726791,9.0348101,19.195082,4.035419,2.2939851,2.6629786,0,237,20,0.0038513951,1,1,3703.125,3703.125,3703.125
9,0.70669258,0.65403634,-0.20991957,-0.32158011,0.42579305,0.81928039,0.43779624,2.3954229,0.33597785,6.8080301,4.8111839,4.4526987,39.416668,58.666668,3.25,9.637866,0.51317686,0.78831673,4.8114171,0,30,8,0.26593754,1,1,468.75,468.75,468.75
10,0.84859782,0.64072394,0.57152557,0.81075042,-0.040775776,0.11991501,4.4957347,1.3411766,4.7496977,9.8109159,8.3255215,6.2860889,39.969009,9.1012392,34.390495,15.341539,4.4261327,2.8875942,2.5125995,0,121,14,0.52489918,1,1,1890.625,1890.625,1890.625
11,0.22604983,0.15789799,-0.87562156,-0.26962763,0.30243817,0.26290485,3.1409516,2.233633,3.1628499,24.453102,5.5276198,3.8610959,9.921875,35.15625,66.210938,12.40701,5.726686,2.3169568,5.1292591,0,64,9,0.020028187,1,1,1000,1000,1000
12,0.67868632,0.61630738,0.13393976,0.68147683,0.42414165,0.58116555,0.98506033,2.5616722,3.221622,12.080342,8.1987629,7.4452043,22.907459,49.482044,54.261051,17.545538,3.8794634,0.2946634,5.4818263,0,181,19,0.64347053,1,0,2828.125,2828.125,2828.125
13,0.11115513,0.085373312,0.0012686936,-0.94949734,-0.11654714,0.29132456,3.1283231,2.8541427,3.166759,43.002872,4.7799897,3.6712976,36.40625,19.140625,17.148438,12.40701,1.95269,2.5032654,5.0916104,0,64,16,0.0031683752,1,1,1000,1000,1000
14,0.61592603,0.54356676,0.41621593,-0.36998037,0.13187425,0.8200537,4.7485991,0.82596612,4.8610148,10.628881,6.5466042,5.7775064,58.489582,10.260417,54.53125,14.202481,1.6275796,1.1446457,4.4595265,0,96,17,0.56078112,1,0,1500,1500,1500
