244
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.87613243,0.80376393,-0.896083,-0.4259738,0.072488576,0.10162193,4.3033485,0.99726391,0.34134576,10.032194,8.7895308,8.0635157,14.97093,59.898254,14.91279,17.249769,3.3509774,0.92713553,1.3144547,0,172,21,0.5982309,1,0,2687.5,2687.5,2687.5
2,0.22707361,0.18501037,0.80860001,-0.44883785,-0.15137285,0.34899405,6.2037292,0.76386613,0.085960999,28.876717,6.5571404,5.3424921,61.42857,29.186508,29.781746,15.55001,3.0441082,2.3611169,4.0575786,0,126,14,0.021651076,1,1,1968.75,1968.75,1968.75
3,0.79978061,0.64414704,0.89333457,0.2128745,0.34058002,0.20160128,3.6279483,1.4478158,6.1208,9.4418564,7.5514135,6.081944,59.136597,59.110825,54.600517,14.251625,4.2211952,2.0105028,1.1950983,0,97,15,0.40445963,1,0,1515.625,1515.625,1515.625
4,0.86713606,0.61876416,0.44060478,-0.80645525,-0.37287602,0.12830023,0.59895325,1.6233329,0.61951596,8.0319929,6.9648309,4.9699097,44.326923,32.326923,65.634613,12.471296,3.3102336,2.3309116,5.451757,0,65,12,0.50444245,1,1,1015.625,1015.625,1015.625
5,0.78649223,0.70468742,-0.31688765,0.42564234,-0.072681256,0.84446919,1.0848403,2.4112568,5.6622686,11.52721,9.066061,8.1230803,60.006039,23.762077,59.051933,18.348362,5.4382119,1.118734,1.016685,0,207,24,0.6225732,1,1,3234.375,3234.375,3234.375
6,0.87888241,0.55996609,-0.56296289,-0.51795214,-0.64087361,0.063870646,2.308841,2.6832514,0.49137685,8.4189243,7.3992448,4.7143121,49.645523,22.854477,68.861938,12.597918,2.2152433,1.7420352,0.72768164,0,67,10,0.44639567,1,1,1046.875,1046.875,1046.875
7,0.7409687,0.522708,0.23468105,0.380606,0.64715481,0.61745811,1.5465933,1.5443897,5.6721001,9.1006393,6.743289,4.7569776,14.353448,24.956896,22.456896,12.006501,3.9502769,2.1525657,3.3617103,0,58,14,0.22357488,1,0,906.25,906.25,906.25
8,0.18023466,0.080362745,0.20960668,0.81758046,0.38140947,0.3770332,3.1542284,1.7494224,3.1251616,37.964294,6.8424811,3.050915,53.46154,45.705128,21.02564,13.25273,3.6702518,2.0094771,1.0305971,0,78,12,0.0066685337,1,1,1218.75,1218.75,1218.75
9,0.58023268,0.42492428,-0.94171584,-0.11656294,0.17759725,0.26085174,0.19369557,0.86971253,5.6323805,11.134628,6.4606748,4.7313738,43.621796,14.775641,14.102564,13.25273,1.0188012,1.8136289,0.075997733,0,78,16,0.45648405,1,0,1218.75,1218.75,1218.75
10,0.79833925,0.53667074,0.1286657,0.0020359103,-0.95928127,0.25143665,0.25940022,1.560601,0.9865104,8.8362236,7.0543041,4.7421427,48.566177,61.176472,14.558824,12.660284,4.341723,1.1151913,3.5826149,0,68,12,0.46528998,1,0,1062.5,1062.5,1062.5
11,0.11085601,0.09975379,-0.5855872,-0.11837767,-0.10870126,0.7945177,4.6748166,0.7323367,6.2306199,36.495041,4.0456948,3.6405187,65.144234,54.615383,15.865385,11.577326,0.3354339,1.2805914,6.2196913,0,52,12,0.0061195767,1,1,812.5,812.5,812.5
12,0.92753905,0.83087438,-0.20704989,-0.29395059,-0.5954923,0.7184096,0.7403791,2.2662742,0.09660136,9.2310772,8.5621843,7.6698656,27.003426,30.188356,18.065069,16.332705,1.3383741,0.56427193,3.7994666,0,146,19,0.58519107,1,0,2281.25,2281.25,2281.25
