253
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.82853335,0.71227503,-0.30739078,0.096670605,0.90955943,0.26242584,3.02704,2.1231735,5.6997466,9.2068529,7.6281843,6.5578113,49.882076,62.712265,57.759434,14.679427,1.6321357,2.1029952,0.77026868,0,106,13,0.46636951,1,0,1656.25,1656.25,1656.25
2,0.74316156,0.62951535,-0.79785794,0.077035815,-0.42129955,0.42425793,3.7336981,1.6185308,1.5495046,11.591902,8.6146555,7.2972803,44.511494,26.020115,38.908047,17.316372,4.1964512,2.513145,4.4691958,0,174,27,0.56057686,1,0,2718.75,2718.75,2718.75
3,0.12941037,0.10584002,0.49049416,0.1836603,0.73756981,0.42623368,1.5517761,2.505645,6.2742486,43.739021,5.6602831,4.6293392,8.728261,44.902172,42.880436,15.08365,2.4530783,1.1024977,1.7365202,0,115,14,0.007345391,1,1,1796.875,1796.875,1796.875
4,0.73847723,0.49823055,0.52560097,0.57102507,0.53884941,0.32759014,4.3959193,0.60330141,0.62627614,9.6749582,7.1447363,4.8203597,55.337837,36.959461,28.986486,13.022201,6.1604028,0.41991293,4.2506809,0,74,14,0.39015871,1,0,1156.25,1156.25,1156.25
5,0.87217784,0.62924176,0.061733373,-0.74756747,0.37133658,0.54721206,3.4588861,1.3167053,5.9481668,11.220341,9.7861319,7.0603065,9.6908598,7.2043009,8.3736563,17.705633,1.0569717,1.696463,4.0337801,0,186,11,0.57414073,1,1,2906.25,2906.25,2906.25
6,0.6875149,0.5728007,-0.80707544,0.52170837,-0.1841571,0.20624173,1.5746379,2.0461743,4.9912095,10.791986,7.419651,6.1816568,44.51923,65.053421,10.160256,15.170589,0.15503573,2.5813026,1.3027422,0,117,14,0.53288966,1,1,1828.125,1828.125,1828.125
7,0.6419518,0.48714098,-0.62493253,-0.7580201,0.013182306,0.18625531,1.5105541,2.0728686,4.9998469,10.658844,6.8424644,5.1923599,22.01087,11.032609,63.097828,14.002419,0.81067944,2.7659454,5.3311906,0,92,12,0.6111654,1,1,1437.5,1437.5,1437.5
8,0.94337153,0.76534241,0.38361615,0.060476817,-0.61052597,0.69024575,0.007150929,0.63364965,4.5013747,8.3771496,7.9027648,6.4113879,28.598484,7.4873738,44.709595,14.348909,4.0221434,0.79768932,3.7094185,0,99,13,0.49853513,1,1,1546.875,1546.875,1546.875
9,0.83349216,0.6466822,-0.81548113,0.058304116,0.13982812,0.55860478,1.0617172,1.320742,1.1404507,8.6177816,7.1828537,5.5729661,39.21875,24,59.96875,13.365047,2.4103217,0.59189212,2.3424132,0,80,14,0.48440927,1,0,1250,1250,1250
10,0.90143639,0.76593894,-0.30739078,0.096670605,0.90955943,0.26242584,2.9253397,2.3439012,3.6636028,9.2369051,8.3264828,7.0749059,56.889999,49.790001,37.27,15.508763,4.4553695,2.3678858,3.7402012,0,125,18,0.4620223,1,0,1953.125,1953.125,1953.125
