247
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.94725263,0.86673701,0.86808956,-0.057048909,0.28464606,0.40266931,1.4247962,2.2983222,5.0439291,9.2909288,8.8008566,8.0527916,55.35828,29.339172,49.036625,16.732996,2.1470263,1.5032319,5.4879441,0,157,17,0.55654758,1,0,2453.125,2453.125,2453.125
2,0.73672062,0.645863,-0.75354272,0.37843621,-0.34974897,0.40820968,5.1710138,1.2306041,5.0957656,10.861413,8.0018263,7.0149846,6.6071429,16.892857,62.857143,16.105833,0.24300785,2.006536,1.1738349,0,140,16,0.46109086,1,1,2187.5,2187.5,2187.5
3,0.90976918,0.81524408,0.66203964,-0.54540437,-0.32295713,0.39992046,0.37752569,1.263945,5.9592133,9.181531,8.3530731,7.4851885,38.180145,23.639706,48.60294,15.950959,0.24449955,1.3022346,3.1961858,0,136,19,0.53892827,1,0,2125,2125,2125
4,0.28198123,0.22984754,0.13367088,-0.11690301,0.36505431,0.9138934,3.1442444,2.4260912,3.1186662,23.73571,6.6930246,5.4555945,8.2912846,49.598625,49.071102,14.816626,2.0429809,0.35705113,3.4801407,0,109,13,0.022722486,1,1,1703.125,1703.125,1703.125
5,0.21927643,0.11849349,-0.47678611,0.71366924,0.39828572,0.32360426,4.7095246,1.1724532,6.2754169,34.174133,7.4935818,4.0494123,26.229675,14.339431,64.034554,15.425605,4.4128833,2.0638268,0.09333358,0,123,14,0.016954979,1,1,1921.875,1921.875,1921.875
6,0.74168378,0.5966593,-0.31579033,-0.26111358,-0.3563377,0.83971399,4.3914137,1.8281786,3.3537498,9.2616777,6.8692365,5.5260663,18.4375,59.34375,53.84375,13.365047,1.0922292,0.84438348,5.9936061,0,80,12,0.44059125,1,1,1250,1250,1250
7,0.095625542,0.073012985,0.34293041,-0.71977824,-0.31153804,0.51697403,3.9686682,1.5876021,1.5470994,38.233429,3.6560924,2.7915368,65.03788,49.35606,44.507576,9.9489775,2.5577605,1.8456061,4.8101096,0,33,15,0.0031239202,1,1,515.625,515.625,515.625
8,0.17527671,0.16204055,-0.87014914,0.21701518,0.2712149,0.34955308,6.2263465,0.77998948,3.0678892,36.141945,6.3348417,5.8564606,56.807434,59.864864,39.273647,16.406944,5.3789053,2.2249782,5.867733,0,148,17,0.011831863,1,1,2312.5,2312.5,2312.5
9,0.738141,0.54053599,0.46001193,-0.77637833,-0.34802184,0.25398156,6.2416067,0.78103673,4.2209888,9.8312826,7.2568727,5.3141623,53.333332,18.25,27.638889,13.900208,5.4100595,1.1334229,1.403205,0,90,13,0.54437339,1,0,1406.25,1406.25,1406.25
10,0.10845157,0.074654706,0.68644881,-0.59685874,0.15833026,0.38403019,0.75627577,1.5653968,1.5922281,38.598122,4.1860266,2.8815312,43.18182,21.420454,20.681818,10.950267,2.0348406,2.2848527,3.4662395,0,44,9,0.0054445374,1,1,687.5,687.5,687.5
11,0.36846352,0.20536204,-0.62421095,0.089355469,-0.30114216,0.71532488,1.5584327,2.4151402,3.1963644,18.624504,6.8624506,3.8247662,47.214287,64.64286,53.25,12.783208,0.25628278,1.3645854,0.54064983,0,70,11,0.04348135,1,1,1093.75,1093.75,1093.75
12,0.81721735,0.64988226,-0.33981898,-0.85892475,-0.10813279,0.36753049,4.9968991,0.93207157,4.8344073,9.3237305,7.619514,6.0593266,9.8143568,34.492573,19.789604,14.444891,5.0482316,2.0016289,4.1267514,0,101,16,0.51351964,1,0,1578.125,1578.125,1578.125
13,0.87836975,0.63219714,0.71022922,0.55442834,0.33862519,0.27113962,4.3879828,1.3190544,1.6417215,9.8717947,8.6710854,6.2409201,55.23,43.830002,44.029999,15.508763,6.1724839,1.0280774,6.1279535,0,125,14,0.50654292,1,0,1953.125,1953.125,1953.125
14,0.79070479,0.18319289,0.49369204,-0.15415461,0.70828891,0.48044914,1.5585752,1.559263,3.3134201,28.651361,22.65477,5.2487259,63.941387,54.001198,13.821771,18.407265,1.86417,1.0871514,2.4694815,0,209,21,0.00062747009,1,1,3265.625,3265.625,3265.625
15,0.69587904,0.53061771,-0.3344937,-0.57849967,-0.59119219,0.45160154,0.83608878,1.5305965,5.4510088,9.9489002,6.9232311,5.2790627,23.575581,19.622093,15.05814,13.691152,5.0869684,1.4713817,2.9446003,0,86,10,0.53449756,1,0,1343.75,1343.75,1343.75
16,0.77188748,0.64076066,-0.22463676,0.14525668,-0.4554719,0.84910786,4.4075851,1.6502126,4.0540128,8.4093046,6.4910374,5.3883519,30.992647,39.742645,56.801472,12.660284,1.3500444,1.4210838,3.6371655,0,68,9,0.47703606,1,0,1062.5,1062.5,1062.5
17,0.74730617,0.55624324,0.46001193,-0.77637833,-0.34802184,0.25398156,4.3685617,1.8363674,2.8340476,8.7491903,6.5383239,4.8666782,28.340164,14.897541,20.676229,12.21004,0.92145741,1.5855445,0.10948655,0,61,12,0.36473036,1,0,953.125,953.125,953.125
18,0.70716286,0.64598727,0.30035329,0.66236705,-0.68455374,0.049436882,0.11081634,0.70449007,4.2345314,6.216342,4.3959661,4.0156779,25.833334,43.854168,33.645832,8.9470024,2.460114,1.5570722,3.0571983,0,24,8,0.3613871,1,0,375,375,375
19,0.90944892,0.12710392,-0.51230198,-0.23696753,-0.81578964,0.12601718,3.099525,1.5279378,2.7538269,31.280781,28.448273,3.9759104,47.512886,29.329897,49.884022,17.955923,1.85078,1.1995404,0.98429,0,194,18,0.00035794618,1,1,3031.25,3031.25,3031.25
20,0.85416019,0.74707466,-0.31892556,0.86430162,0.3317681,0.20297559,0.065565921,0.54488391,2.2681878,8.3506374,7.1327825,6.2385502,18.11747,40.647591,32.966869,13.530064,0.73052883,0.88526607,0.45906919,0,83,19,0.40154642,1,0,1296.875,1296.875,1296.875
21,0.80346256,0.65674132,-0.3344937,-0.57849967,-0.59119219,0.45160154,2.3766458,2.5089047,5.7301936,8.0366783,6.4571705,5.278019,18.709017,20.34836,39.077869,12.21004,4.7141104,1.1855264,5.0148201,0,61,12,0.39569205,1,0,953.125,953.125,953.125
22,0.1755594,0.12863453,-0.36059788,0.072209917,-0.30960283,0.87686998,1.5821263,1.821193,0.0378705,39.750637,6.9785981,5.1133041,46.319443,19.277779,25.472221,17.513166,0.14177713,0.75319135,0.53705001,0,180,21,0.023765555,1,1,2812.5,2812.5,2812.5
23,0.68349081,0.60500455,-0.9010486,-0.076645494,-0.36869621,0.21517412,0.56630844,1.3888744,5.7384372,9.0669985,6.1972098,5.4855757,57.658451,20.017605,59.700703,12.843792,4.7535701,1.1708647,5.582737,0,71,14,0.46831614,1,0,1109.375,1109.375,1109.375
24,0.14503068,0.12500758,0.83540547,0.36371136,-0.26576084,0.3149333,1.5648826,1.2935778,3.1276801,44.060238,6.3900862,5.5078635,10.709064,46.907894,65.182747,17.216276,4.2531357,2.2921162,3.4318914,0,171,16,0.011774736,1,1,2671.875,2671.875,2671.875
25,0.89590579,0.6976617,-0.22508454,0.48739728,-0.22099745,0.81421185,3.5502064,1.440019,6.0950603,9.5499659,8.5558691,6.6626458,38.630001,39.650002,19.110001,15.508763,5.6021047,2.808018,0.30552346,0,125,15,0.46093941,1,0,1953.125,1953.125,1953.125
26,0.84237862,0.58925879,-0.22508454,0.48739728,-0.22099745,0.81421185,4.1785674,1.5823658,3.8140302,8.0515633,6.7824655,4.7444544,32.684425,53.627048,58.504097,12.21004,0.58445251,2.374238,5.6359868,0,61,10,0.52243942,1,0,953.125,953.125,953.125
27,0.87387526,0.69919777,0.27026182,-0.59361738,0.45752129,0.60436022,3.5141287,1.2803692,5.5915127,7.4014421,6.467937,5.1750717,14.221698,42.806602,18.75,11.651069,0.30661723,0.98757267,5.4444714,0,53,12,0.32362673,1,0,828.125,828.125,828.125
28,0.74253899,0.69525266,0.38659048,0.52553129,0.73348093,0.19071013,2.2705541,2.4873273,4.5006261,9.4813194,7.0402493,6.5919127,55.673077,56.08173,38.701923,14.586517,2.761734,1.4215132,0.88860774,0,104,16,0.53269953,1,0,1625,1625,1625
29,0.91997468,0.76663822,0.17355892,0.29660797,0.20743562,0.91589928,1.7964514,0.70184338,4.7988644,10.322771,9.4966888,7.9138312,64.42308,14.67033,17.472527,17.577791,3.9602377,0.70161313,1.8774964,0,182,18,0.51314193,1,1,2843.75,2843.75,2843.75
30,0.1334203,0.11879127,-0.14190641,0.30147216,-0.87423778,0.35310823,0.15137848,1.5476458,1.5791783,34.358307,4.5840955,4.0814667,8.7847223,35.451389,14.826389,12.903811,0.056076065,0.67939299,2.3177817,0,72,11,0.012729488,1,1,1125,1125,1125
31,0.31664628,0.15103586,-0.094978534,-0.39748096,0.088534556,0.90837747,3.9422941,1.6137005,1.5736082,22.053349,6.9831109,3.3308465,47.05645,66.572578,7.2580647,12.276401,1.2390856,0.841995,4.8497844,0,62,8,0.018630374,1,1,968.75,968.75,968.75
32,0.16680314,0.11516917,0.80381584,-0.45823371,-0.32860279,0.18953151,4.1431632,1.5968215,1.5096918,44.042328,7.3463984,5.0723186,14.378415,45.21175,25.758196,17.609926,3.6710944,2.3634179,4.7073417,0,183,20,0.012449747,1,1,2859.375,2859.375,2859.375
33,0.62437469,0.38950551,0.15551767,-0.84635252,0.5010711,0.09181191,6.0336618,0.73388004,3.8807299,7.3828721,4.6096787,2.8756692,57.083332,47.440475,2.7976191,8.5574999,0.36294433,2.0725875,3.1410904,0,21,6,0.32853287,1,1,328.125,328.125,328.125
34,0.69360036,0.67115504,0.20935696,-0.13704503,-0.94815218,0.19594842,6.0589805,1.0650827,5.1979899,13.455353,9.3326378,9.0306282,43.498203,39.325539,55.242805,20.243647,3.9289927,0.50582165,5.0881968,0,278,25,0.63943106,1,1,4343.75,4343.75,4343.75
35,0.14709528,0.12626238,0.40526482,-0.72587734,0.53323627,0.15659386,3.9875009,1.520732,1.5885038,36.131882,5.3148293,4.5620975,28.587963,46.342594,16.13426,14.771176,0.79483783,1.9630533,2.9180281,0,108,16,0.020561522,1,1,1687.5,1687.5,1687.5
36,0.73323911,0.5354681,-0.86248112,0.10063452,-0.27715233,0.41132167,1.4468684,2.4734621,0.96934843,6.0755,4.4547944,3.2532365,6.3815789,21.25,67.960526,8.276722,0.47677612,2.1036601,0.70908618,0,19,4,0.33790758,1,1,296.875,296.875,296.875
37,0.18502887,0.15824862,-0.43124616,0.065491781,-0.79423845,0.42299274,0.00027812496,2.4585552,6.2562075,30.906199,5.7185388,4.8908634,60.399483,25.244844,43.775772,14.251625,0.93071371,0.90272242,1.2321432,0,97,13,0.012850947,1,1,1515.625,1515.625,1515.625
38,0.86555868,0.6892482,-0.27582124,0.39515889,-0.58016598,0.65664262,0.63307852,1.4166425,0.146111,8.7895517,7.607873,6.0581827,65.270622,15.322165,63.930412,14.251625,6.0454149,1.0056443,1.6850563,0,97,11,0.56839985,1,1,1515.625,1515.625,1515.625
39,0.19463518,0.14736953,0.10871511,-0.29139391,0.6392616,0.70328885,1.5528265,2.015939,3.0996006,37.315849,7.2629771,5.4992194,59.609375,55.515625,29.890625,16.838903,1.1901447,0.63251841,3.6175535,0,160,21,0.010297042,1,1,2500,2500,2500
40,0.72816402,0.63612121,0.30035329,0.66236705,-0.68455374,0.049436882,4.3154821,1.5344945,0.735524,9.2786388,6.7563705,5.902339,42.879215,28.244383,60.323032,13.848535,6.2015347,0.54161423,1.0663533,0,89,11,0.58143073,1,0,1390.625,1390.625,1390.625
41,0.18626904,0.17076465,0.19543037,0.14692321,-0.89629,0.36997944,4.4446316,1.5412602,1.5776099,33.682316,6.273973,5.751749,8.655303,56.382576,13.996212,15.793018,4.9655533,0.49400467,3.6762578,0,132,14,0.010909511,1,1,2062.5,2062.5,2062.5
42,0.81043023,0.69302946,-0.067939036,-0.67943197,-0.45705044,0.56996614,1.3371251,2.2098753,2.9117975,8.1254892,6.5851421,5.6312032,64.619568,17.98913,28.894928,12.722043,3.1323376,0.81235272,4.0007949,0,69,11,0.45480329,1,0,1078.125,1078.125,1078.125
43,0.91254538,0.66713107,-0.19421004,0.31952944,0.40994495,0.83194262,3.2086852,2.1964624,1.7904711,8.5744534,7.8245778,5.7202835,20.673077,38.585163,10.178572,13.951502,3.9654944,1.6006799,0.91503978,0,91,13,0.54130185,1,0,1421.875,1421.875,1421.875
44,0.83989334,0.70693082,-0.7555725,-0.47170842,-0.45452949,0.0020842417,1.4326646,2.0004146,5.2341995,8.3911018,7.0476303,5.9319286,29.081326,52.846386,29.98494,13.530064,0.70229614,0.26119861,0.87618113,0,83,13,0.53549725,1,0,1296.875,1296.875,1296.875
45,0.78779554,0.67338777,0.010910144,-0.44383648,-0.79141796,0.42017588,4.6346726,1.0353879,3.6753349,7.1859803,5.6610832,4.8389511,60.511364,55.454544,22.613636,10.950267,5.9447098,1.4097937,2.0737939,0,44,12,0.40293691,1,0,687.5,687.5,687.5
46,0.17799476,0.14825949,-0.85933208,-0.4431096,-0.22227338,0.1256853,0.79951996,1.5885464,1.5822148,41.910343,7.4598217,6.2136064,59.309525,21.642857,22.357143,18.436575,1.5322504,2.6251788,0.5800814,0,210,18,0.010660728,1,1,3281.25,3281.25,3281.25
47,0.86253828,0.11152227,-0.34217107,0.0012821164,0.56940836,0.74745661,6.2195411,1.5652163,1.2577772,28.762506,24.808762,3.20766,53.75,59.209183,44.285713,14.300432,5.6284313,0.69845808,5.6359253,0,98,15,0.00010391498,1,1,1531.25,1531.25,1531.25
48,0.72381502,0.11389157,0.35552931,-0.47835392,-0.004381848,0.80296773,3.122499,1.5846431,6.0344906,26.494455,19.177084,3.0174952,54.732143,38.095238,61.25,13.584185,2.2154107,1.2770367,4.0786886,0,84,12,0.00035656372,1,1,1312.5,1312.5,1312.5
49,0.73272121,0.65699506,-0.85153681,0.30331323,0.34449735,0.25339219,0.87419927,1.5020412,0.59984297,8.2617273,6.0535426,5.4279137,18.828125,38.242188,43.945313,12.40701,3.5554345,1.69155,2.3452575,0,64,10,0.52600467,1,0,1000,1000,1000
50,0.7077896,0.52231532,0.25290224,0.22296102,-0.37455705,0.86373371,0.75043243,1.5451609,0.27885711,9.0564375,6.4100523,4.7303157,63.442307,36.942307,26.096153,12.471296,4.2733274,0.68777925,2.8282049,0,65,10,0.5366348,1,1,1015.625,1015.625,1015.625
51,0.85880947,0.63499939,-0.22691463,-0.90924513,0.093063861,0.3363364,3.91873,2.2172239,0.49023801,8.2685614,7.1011186,5.2505312,9.4485292,49.85294,14.558824,12.660284,1.0562836,2.4286399,4.6870122,0,68,9,0.37705263,1,1,1062.5,1062.5,1062.5
52,0.76943529,0.46916828,0.043931413,0.60551339,0.40860882,0.6815148,2.5797367,2.8972025,5.2299089,7.2475791,5.5765433,3.4003341,19.956896,50.732758,27.715517,9.5295668,3.2348678,2.206239,1.5921531,0,29,10,0.30216846,1,0,453.125,453.125,453.125
53,0.919725,0.15134469,0.42616716,0.69111449,0.57427025,0.10467084,2.630197,3.1177137,5.4488125,32.057827,29.484386,4.8517818,31.197699,25.308577,37.996861,19.248924,2.7693179,1.8949592,0.7328518,0,239,22,0.0002776586,1,1,3734.375,3734.375,3734.375
54,0.86969113,0.79474843,0.80951655,0.50474739,0.27018943,0.1300412,0.71685076,1.128373,5.085691,7.7472997,6.7377582,6.1571546,27.306337,4.5598593,45.017605,12.843792,2.5769017,2.5325112,1.4618372,0,71,11,0.3799437,1,1,1109.375,1109.375,1109.375
55,0.76069921,0.14254989,0.47101516,0.58363986,-0.12044368,0.65038645,1.5942065,1.6093754,2.7845442,29.514179,22.451412,4.2072425,15.620229,42.833969,13.864504,15.753036,4.2164893,1.6961056,2.4329228,0,131,18,0.00016544772,1,1,2046.875,2046.875,2046.875
56,0.82753116,0.50377166,0.78495669,-0.49545008,0.37194094,0.005678663,1.0756718,1.6335056,6.2546148,7.0797305,5.8586974,3.5665677,38.828125,56.71875,39.296875,9.8474503,3.680481,1.0301592,2.1946557,0,32,8,0.34203133,1,0,500,500,500
57,0.20884469,0.18268935,0.27763119,0.0055743507,-0.1197586,0.95317769,3.1209161,0.78360116,0.016017366,25.325089,5.28901,4.6266241,9.3055553,27.777779,13.472222,12.903811,3.2866547,0.5627715,3.2465036,0,72,16,0.015288744,1,1,1125,1125,1125
58,0.75113964,0.61782551,0.12901928,0.39963305,0.82267523,0.38321394,3.7274106,1.6989369,0.85627383,13.064887,9.8135548,8.0718203,42.954544,28.38843,23.161158,19.329128,2.2921588,1.6837673,6.1607571,0,242,22,0.50491291,1,0,3781.25,3781.25,3781.25
59,0.16180508,0.11699834,0.51486301,-0.010689694,0.85511458,0.059839696,0.25342348,1.5489329,1.5771607,36.156891,5.8503685,4.2302966,19.396067,29.367977,16.39045,13.848535,1.6199018,1.0819546,1.6614202,0,89,14,0.0070287669,1,1,1390.625,1390.625,1390.625
60,0.19888124,0.18535914,-0.44335368,0.10467483,0.72226971,0.52039135,4.7428088,1.743821,3.123868,38.249317,7.6070709,7.0898604,15.901639,17.469263,38.872952,19.382231,5.1048856,0.94596386,5.5685897,0,244,23,0.016719043,1,1,3812.5,3812.5,3812.5
61,0.84796578,0.7038613,-0.14217283,0.16274336,-0.57944542,0.78583997,1.5299671,0.72541791,2.576272,8.5650988,7.2629104,6.0286417,59.880951,7.3809524,39.107143,13.584185,6.0657873,0.4356333,1.4881203,0,84,14,0.40713727,1,1,1312.5,1312.5,1312.5
