247
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.62313402,0.45683622,0.5141719,0.72331017,0.43519983,0.15182485,2.8053091,2.0671477,4.7942348,8.9432802,5.5728621,4.0856142,37.880436,9.51087,6.7934785,11.113728,2.8592765,2.1835234,0.95363808,0,46,10,0.42489758,1,1,718.75,718.75,718.75
2,0.13662314,0.12284695,0.70295864,0.27177826,0.51018029,0.41436917,3.1255271,1.4815805,6.2772689,37.856373,5.1720567,4.6505399,54.457069,10.770202,30.542929,14.348909,2.6218524,1.707248,1.8840135,0,99,15,0.010972481,1,1,1546.875,1546.875,1546.875
3,0.20431498,0.17974889,-0.1618498,0.44797298,0.081047423,0.87553197,3.133467,0.98890424,6.281826,29.95413,6.1200776,5.3842216,12.5,42.896824,10.873015,15.55001,4.966783,0.99291599,1.1317898,0,126,17,0.024480872,1,1,1968.75,1968.75,1968.75
4,0.58110201,0.50348127,-0.66801745,-0.37434691,-0.53595155,0.35548973,4.3274851,0.73977512,5.3837657,10.778518,6.2634187,5.4267817,27.916666,10.560345,13.893678,13.744014,1.3597146,0.6615513,0.31698886,0,87,12,0.5453673,1,0,1359.375,1359.375,1359.375
5,0.14098775,0.13094936,-0.54404777,-0.54387188,0.096497141,0.63158828,4.7870388,0.27601761,3.0224979,38.747257,5.4628887,5.0739288,16.933762,18.557692,36.784187,15.170589,0.6336239,1.7554125,5.3463364,0,117,11,0.011080204,1,1,1828.125,1828.125,1828.125
6,0.82096589,0.67702043,-0.5413878,0.24002117,0.70290363,0.3939741,5.6125202,1.1569465,1.4961969,9.9769583,8.1907425,6.7546043,13.238189,58.494095,19.931103,15.59104,6.250597,2.3479991,1.2701849,0,127,14,0.46565986,1,0,1984.375,1984.375,1984.375
7,0.27735019,0.27734992,-0.55335754,-0.36095425,-0.39338416,0.63934058,5.9504991,0.66634178,4.0969095,4.1502061,1.1510603,1.1510593,3.75,63.75,53.75,3.1017525,1.0823126,0.83608633,5.7737007,0,1,1,0.14365785,1,0,15.625,15.625,15.625
8,0.942963,0.7145254,-0.31611502,0.047123916,-0.9079296,0.27113542,0.80730706,2.3890965,2.6949561,10.319578,9.7309799,7.3736,7.5852275,29.34659,27.05966,17.382465,1.1326141,0.65063184,1.4285787,0,176,16,0.54793602,1,1,2750,2750,2750
9,0.69403946,0.64853716,-0.30998892,-0.015006777,-0.84258687,0.4401466,4.7259316,1.7850734,0.92940903,9.5061836,6.5976667,6.1651134,44.33989,39.227528,41.221909,13.848535,5.5871058,1.2454333,1.071146,0,89,15,0.46657225,1,0,1390.625,1390.625,1390.625
10,0.76130974,0.659621,0.30460173,-0.098655701,0.42510813,0.84662145,3.9832296,2.201014,0.29398698,12.390233,9.4328051,8.1728582,24.05851,23.101065,14.707447,19.140934,0.94708216,1.6833538,3.576201,0,235,24,0.65091568,1,0,3671.875,3671.875,3671.875
