245
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.73650026,0.52237302,0.25655663,0.60679346,0.031016665,0.75167704,4.0993962,0.78035522,0.29351318,7.5309949,5.5465798,3.9339883,51.111111,45.625,48.958332,10.241761,3.7223279,2.3096991,4.4782877,0,36,12,0.3644315,1,0,562.5,562.5,562.5
2,0.20272288,0.1223417,-0.88678557,0.28865719,0.25360441,0.2568526,4.2339835,1.5686715,1.5299814,39.747353,8.0576973,4.8627586,46.380058,30.729769,19.299133,17.283134,5.1894574,2.4030094,5.8188429,0,173,20,0.012214662,1,1,2703.125,2703.125,2703.125
3,0.72327107,0.57606924,0.090352461,-0.71448457,0.50644857,0.47419199,3.8591449,0.95931214,5.3792906,9.9308834,7.1827207,5.7208767,37.38158,45.460526,19.828947,14.152995,5.464788,1.7149664,0.084377624,0,95,15,0.49383065,1,0,1484.375,1484.375,1484.375
4,0.90937966,0.7539261,0.76038682,-0.39597097,-0.51479036,0.0031170251,4.4477921,1.241281,1.8437828,8.2692595,7.5198965,6.2344108,24.888889,32.75,28.555555,13.900208,4.9452138,1.7011969,2.0542893,0,90,14,0.48696759,1,0,1406.25,1406.25,1406.25
5,0.14772575,0.13171239,-0.5269599,-0.75255185,0.036660843,0.39323646,6.2828412,2.20544,6.2502933,36.599369,5.4066687,4.82059,55.79327,38.389423,58.77404,14.586517,0.86695582,2.3295839,5.23031,0,104,15,0.011125124,1,1,1625,1625,1625
6,0.22599758,0.12898271,-0.19635051,0.59270614,0.7589525,0.18476187,1.5628172,1.7335563,3.1499562,38.456554,8.6910877,4.9602304,8.2395287,17.990837,23.147905,17.862886,3.7002907,1.3486828,6.2020841,0,191,23,0.014658545,1,1,2984.375,2984.375,2984.375
7,0.63374883,0.4369891,0.76038682,-0.39597097,-0.51479036,0.0031170251,6.2199702,1.1491383,5.6998796,9.8927126,6.269495,4.3230076,60.541668,33.333332,23.083334,12.142951,1.6091524,0.46890524,5.937273,0,60,10,0.40526903,1,0,937.5,937.5,937.5
8,0.23669221,0.18592763,0.63521534,-0.2102946,0.080137409,0.73882043,1.4603916,1.5573261,4.7166028,29.583948,7.0022898,5.5004735,45.839844,49.511719,11.09375,15.631854,2.7138448,1.4660496,3.3532517,0,128,15,0.012918876,1,1,2000,2000,2000
9,0.93381476,0.76261395,-0.54451197,-0.65389836,-0.52280551,0.050971422,4.1544924,2.0651567,2.9165676,8.6860638,8.1111746,6.6241136,43.016056,36.823395,53.520641,14.816626,0.56278491,1.2594609,3.6062448,0,109,16,0.50189924,1,0,1703.125,1703.125,1703.125
10,0.15366402,0.10807928,0.12668511,0.11937238,0.73739409,0.65264928,4.7453194,0.7490232,0.014427841,39.472874,6.0655608,4.2662001,63.657406,52.824074,53.912037,14.771176,3.0509915,0.3499139,1.5396169,0,108,15,0.0095437141,1,1,1687.5,1687.5,1687.5
