252
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.2860581,0.16971,0.23186971,0.65723604,-0.64298147,0.31757218,4.1889176,1.5267535,1.4677998,26.213657,7.4986291,4.44872,8.8470869,47.85194,62.29369,14.539615,5.4852624,1.542238,3.0219953,0,103,13,0.016372586,1,1,1609.375,1609.375,1609.375
2,0.85603756,0.77869147,0.73669481,0.066813119,-0.3184875,0.59277523,2.0116134,2.2637546,0.30016956,9.0973768,7.7876964,7.0840502,43.050846,49.046612,48.85593,15.213688,0.88528877,1.9346536,2.3774097,0,118,21,0.51883972,1,0,1843.75,1843.75,1843.75
3,0.17650999,0.15146905,0.15108986,0.68747032,-0.38693601,0.59568185,4.7442751,0.33081585,3.0889328,28.817499,5.0865765,4.3649597,28.784721,11.284722,39.131943,12.903811,5.0721235,1.5616835,2.3632052,0,72,12,0.013031905,1,1,1125,1125,1125
4,0.87116092,0.61235058,-0.17776699,0.058371849,0.40292948,0.89590144,1.3671594,1.9094347,5.3116789,9.4398251,8.2236071,5.7804823,18.325472,48.254719,64.245285,14.679427,5.543272,0.37642905,6.1778107,0,106,15,0.53117132,1,1,1656.25,1656.25,1656.25
5,0.72540337,0.62176037,0.8534717,0.43289146,-0.26506272,0.11803715,4.6111593,1.0015028,2.9578092,6.6725564,4.8402948,4.1487312,10.446428,45.17857,59.017857,9.4187479,2.5871384,0.42626593,2.9726627,0,28,10,0.28777334,1,0,437.5,437.5,437.5
6,0.18048561,0.13223504,0.65573603,-0.36399367,-0.58739805,0.30410928,6.2395692,1.2360694,6.2699299,39.622826,7.1513495,5.2395263,53.025146,10.465977,53.08432,17.148891,3.7279198,1.696086,4.7414079,0,169,20,0.013802677,1,1,2640.625,2640.625,2640.625
7,0.75443566,0.64792448,0.22845554,0.40558401,0.69884741,0.54306722,0.98414797,1.3729877,3.8851309,11.246549,8.4847975,7.2869139,57.338234,25.720589,49.073528,17.18265,0.47039744,1.2939402,4.7410088,0,170,19,0.63078249,1,0,2656.25,2656.25,2656.25
8,0.70333385,0.55323929,0.60465819,-0.5588643,0.56646246,0.034342919,4.9655638,1.3922489,1.1082126,8.2203941,5.7816815,4.5478454,48.377659,10.87766,61.462765,11.193686,1.1605694,2.3025861,6.0936117,0,47,10,0.35106218,1,0,734.375,734.375,734.375
9,0.80625021,0.65169382,0.62985939,0.5682506,-0.50952786,0.14404753,2.8313315,2.6781178,2.0568788,8.4302206,6.7968674,5.4939227,20.736301,36.25,12.688356,12.963276,4.4367924,2.1917307,0.63911784,0,73,15,0.48430607,1,0,1140.625,1140.625,1140.625
10,0.79532933,0.46273062,0.51216495,-0.25728425,-0.37741333,0.72735888,4.3662872,1.4745984,5.3480587,8.892271,7.0722837,4.1147261,36.833332,48.458332,33.791668,12.142951,1.5497097,1.2103089,0.8108502,0,60,15,0.48400176,1,0,937.5,937.5,937.5
11,0.17978621,0.15383075,-0.41255298,-0.13198616,-0.78428262,0.44416276,5.6016364,1.548925,1.5580904,42.864861,7.7065101,6.5939336,13.270677,30.385338,49.849625,19.948076,1.3651375,0.89597297,0.74586701,0,266,23,0.019613124,1,1,4156.25,4156.25,4156.25
12,0.83515269,0.69523191,0.02535947,-0.21692562,-0.15442428,0.96356279,4.556201,1.0036778,3.6666524,11.169752,9.3284492,7.7655683,19.604591,15.369898,49.183674,18.017416,4.7674127,1.2346079,3.5687137,0,196,21,0.60229033,1,0,3062.5,3062.5,3062.5
13,0.18636005,0.14334795,-0.54149604,-0.45429078,-0.69545025,0.12942556,4.5622845,1.603025,1.5651705,38.647789,7.2024035,5.540081,64.6026,18.75,54.067921,17.283134,2.0848448,1.5699924,0.68875128,0,173,17,0.012832097,1,1,2703.125,2703.125,2703.125
14,0.11331729,0.093489841,0.42541602,-0.70301956,0.43661171,0.36627156,4.6792865,1.0548348,3.1853456,34.68729,3.9306698,3.2429092,37.530487,16.371952,44.725609,10.695517,1.2421924,1.9288273,3.2954237,0,41,9,0.0049512377,1,1,640.625,640.625,640.625
15,0.76755899,0.64098364,-0.041713614,-0.19399947,0.84347296,0.49917698,1.7862422,2.2431607,0.055506181,10.110774,7.7606153,6.4808407,29.491526,60.572033,22.584745,15.213688,0.32258224,0.39951858,3.887764,0,118,14,0.48585606,1,1,1843.75,1843.75,1843.75
16,0.74522054,0.56340748,0.55347079,-0.44844407,-0.27058476,0.64757389,3.990298,1.2252185,5.758388,10.589684,7.8916502,5.9663072,29.204546,54.659092,45.526859,15.341539,1.2419719,0.6853739,3.6885958,0,121,15,0.60785735,1,0,1890.625,1890.625,1890.625
17,0.77981621,0.75427908,0.10053296,0.75410575,-0.18159994,0.62308836,4.2342582,1.5951149,5.3342867,10.008572,7.8048463,7.5492558,42.86232,29.384058,22.626812,16.02877,3.2879617,0.8965221,2.9485323,0,138,18,0.50681514,1,0,2156.25,2156.25,2156.25
18,0.13238694,0.1236536,-0.23554614,-0.40629455,-0.85086918,0.23550881,4.7433448,2.178282,0.052761678,44.540451,5.896574,5.507587,59.271584,39.325539,14.757195,16.067392,2.3461757,0.97775513,0.25536489,0,139,17,0.0059177075,1,1,2171.875,2171.875,2171.875
19,0.94701916,0.49308228,0.17377675,0.87084925,-0.35549471,0.29162785,1.2775545,1.7712343,2.1709301,7.3691492,6.9787259,3.6335969,60.152439,65.457314,42.042683,10.695517,5.3992004,2.1860349,2.6515307,0,41,10,0.36721906,1,1,640.625,640.625,640.625
20,0.82954532,0.70259398,0.22845554,0.40558401,0.69884741,0.54306722,2.2631512,2.184109,0.95691979,8.6183348,7.1492991,6.0551896,24.147728,19.375,29.914772,13.796472,5.0930233,0.60387772,4.1171074,0,88,13,0.52722698,1,0,1375,1375,1375
21,0.64355123,0.55917722,0.6624155,-0.17028819,0.67904091,0.2666668,4.3692417,0.62850994,0.18160588,9.4800844,6.1009202,5.3010473,21.94853,59.338234,28.272058,12.660284,5.840414,0.89940184,1.134071,0,68,14,0.38757473,1,0,1062.5,1062.5,1062.5
22,0.87202299,0.65167409,0.57126731,-0.34637052,0.67785537,0.30690908,3.4308794,1.6376383,4.2425961,8.2315092,7.1780653,5.3642612,31.181507,32.517124,18.681507,12.963276,4.0852342,1.8411535,1.0824002,0,73,12,0.46804428,1,0,1140.625,1140.625,1140.625
23,0.17873667,0.14612964,-0.44200909,-0.24455696,-0.35921523,0.78471923,4.822331,0.43496203,3.0263426,26.130352,4.6704521,3.818419,35.700001,9.3999996,68.25,11.426954,0.93465227,1.0591198,6.2071142,0,50,8,0.010269995,1,1,781.25,781.25,781.25
24,0.81359601,0.59488577,0.12295352,-0.66395879,-0.029139649,0.7370156,5.518158,0.53532743,1.4815035,8.6693678,7.0533633,5.1572838,12.083333,63.854168,44.375,12.903811,2.4735835,0.82097822,4.6021843,0,72,14,0.44801846,1,0,1125,1125,1125
25,0.78659415,0.58692312,0.55347079,-0.44844407,-0.27058476,0.64757389,3.9925425,0.56985867,6.1522279,9.3648205,7.366313,5.4964294,11.704545,17.15909,57.13068,13.796472,3.7227521,2.0689301,0.38720816,0,88,14,0.48631638,1,0,1375,1375,1375
26,0.82358867,0.71264273,0.73669481,0.066813119,-0.3184875,0.59277523,5.8477955,1.231594,5.7487345,9.5079803,7.8306651,6.7757936,24.159483,44.159481,29.892241,15.127244,2.457787,1.0044543,2.4892247,0,116,15,0.46420687,1,0,1812.5,1812.5,1812.5
27,0.75768334,0.66106582,0.12291093,0.69089508,-0.083340041,0.70753896,3.1667016,2.4472413,0.2141719,10.396909,7.8775644,6.8730412,54.85294,43.860294,12.977942,15.950959,3.1873262,0.70660275,2.2948387,0,136,20,0.59446418,1,0,2125,2125,2125
28,0.23903482,0.16705532,-0.20961496,-0.89286304,0.33788997,0.2113943,1.558852,2.34831,6.2581396,27.485781,6.5700583,4.5916457,65.224998,9.875,65.824997,14.39706,0.32846138,2.3216808,3.9312367,0,100,10,0.018425794,1,1,1562.5,1562.5,1562.5
29,0.16591071,0.15222053,0.6363638,-0.0064936546,0.54555267,0.54531753,1.5623455,0.43428397,0.005527596,39.457481,6.5464191,6.0062394,28.613388,53.40847,48.490437,17.609926,2.3457749,1.3796364,2.3661828,0,183,20,0.0164905,1,1,2859.375,2859.375,2859.375
30,0.10244596,0.081102207,-0.00150767,-0.30854717,-0.82247543,0.47783947,4.2306633,1.5903944,4.7111154,42.117096,4.3147264,3.4157896,44.159092,8.795455,43.795456,11.795817,2.6103916,0.62733829,5.7617569,0,55,11,0.0039441804,1,1,859.375,859.375,859.375
31,0.71888679,0.63894755,0.091650054,0.75748718,0.54827476,0.34235683,3.8261561,1.9182358,5.6906137,9.1752634,6.5959754,5.8625116,43.132355,18.779411,32.926472,13.637877,0.37729156,1.7101761,3.0655999,0,85,13,0.56996053,1,0,1328.125,1328.125,1328.125
32,0.13471305,0.11460536,0.48825094,0.84515512,-0.10648838,0.18969446,1.1762304,1.6062566,4.6801009,38.916214,5.2425222,4.4600067,36.913265,17.117348,53.214287,14.300432,4.7000527,2.7030053,2.6061907,0,98,16,0.01046539,1,1,1531.25,1531.25,1531.25
33,0.61319417,0.58829826,0.55347079,-0.44844407,-0.27058476,0.64757389,0.92251343,2.3933806,0.74900979,7.3471308,4.5052176,4.3223042,39.6875,23.90625,38.984375,9.8474503,4.9689436,1.9322944,6.14398,0,32,8,0.4042615,1,0,500,500,500
34,0.67863047,0.12046843,-0.67677242,0.55040407,0.2577745,0.41543555,1.6132243,1.5598923,4.9854312,31.979746,21.702429,3.8525498,53.916668,13.953704,42.620369,15.911767,5.0450492,2.1199098,0.12743367,0,135,20,0.0002369609,1,1,2109.375,2109.375,2109.375
35,0.69682968,0.65821213,0.29771519,0.20791975,-0.21453077,0.90670371,5.7727318,1.024826,4.8281655,8.4776669,5.9074903,5.5801034,55,42.765152,24.962122,12.534926,4.9501519,0.8974098,2.7476006,0,66,12,0.53060222,1,0,1031.25,1031.25,1031.25
