250
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.87579113,0.57206196,0.25383106,-0.10657106,-0.95102429,0.14058864,4.2340589,0.99625725,4.637476,10.924404,9.5674963,6.2494359,53.299999,44.349998,29.383333,16.48052,3.5519941,0.72724742,1.7537287,0,150,20,0.46124274,1,0,2343.75,2343.75,2343.75
2,0.17990392,0.13595001,0.76343399,-0.37666327,-0.45636535,0.25888979,1.7043014,3.0225947,0.12075855,38.71246,6.9645238,5.2629595,23.795732,18.185976,46.951218,16.978075,3.7380333,2.0369051,4.6547089,0,164,19,0.014894208,1,1,2562.5,2562.5,2562.5
3,0.12717827,0.10750411,-0.01438427,-0.63041008,-0.73852563,0.23865491,1.5718414,1.3962893,3.1561847,43.696716,5.5572724,4.6975765,29.758064,47.036289,64.657257,15.467296,2.8062212,1.3645855,5.9934406,0,124,17,0.010960846,1,1,1937.5,1937.5,1937.5
4,0.88973349,0.72738403,-0.30301964,-0.00669066,0.82968622,0.46878052,0.16373129,0.74966455,1.0129087,7.2623754,6.4615784,5.2825356,62.295456,23.931818,49.886364,11.795817,0.016771179,0.096265756,5.3597312,0,55,10,0.38830382,1,0,859.375,859.375,859.375
5,0.66007799,0.51489544,-0.76197034,-0.00094571809,-0.5272119,0.37609556,0.41011328,1.3860556,5.2905006,7.4558868,4.9214668,3.8390024,62.583332,37.416668,17.75,9.637866,3.8068571,1.3556234,4.8262825,0,30,9,0.31637484,1,0,468.75,468.75,468.75
6,0.24003881,0.20321202,-0.030320307,0.99876153,-0.035218529,0.017765984,4.7402377,0.7934103,3.0579624,21.979965,5.2760448,4.4665933,35.995762,65.402542,53.114407,12.075111,5.8463326,3.0626805,2.6440427,0,59,12,0.013847058,1,1,921.875,921.875,921.875
7,0.84223592,0.69991446,-0.66424257,-0.60407674,-0.1195356,0.423774,1.0768377,1.5184283,0.32657197,7.8298125,6.5945497,5.4801993,52.766392,63.012295,58.627048,12.21004,1.0129273,2.2297041,5.8201199,0,61,12,0.33623403,1,1,953.125,953.125,953.125
8,0.65303123,0.087915152,-0.14645194,-0.49330077,0.26674029,0.81489623,1.592792,1.5539973,2.0268826,29.612825,19.3381,2.6034162,20.201612,58.225807,46.491936,12.276401,0.96586472,1.0810382,4.6846442,0,62,11,8.9828238e-05,1,1,968.75,968.75,968.75
9,0.83569419,0.15785544,-0.35913965,0.57099521,0.69110596,0.25952992,5.8811836,0.022248087,5.7235675,32.12709,26.848423,5.0714359,49.185268,46.54018,33.939732,18.837496,4.0622764,1.4807081,6.0809689,0,224,20,0.00025426626,1,1,3500,3500,3500
10,0.58610642,0.44747755,0.55863583,-0.1265751,0.70080596,0.42517734,6.2681432,0.63733345,5.6801047,9.1927223,5.3879137,4.1135368,43.423912,45.869564,39.510868,11.113728,5.7177424,1.0792511,2.5584009,0,46,8,0.42368743,1,0,718.75,718.75,718.75
11,0.16400385,0.12516074,-0.12348597,-0.59424031,0.061382543,0.79237729,4.7106323,1.0887072,3.1703219,34.862503,5.7175846,4.3634167,49.635418,57.786457,65.130211,14.202481,1.2885956,1.3043972,4.8399658,0,96,15,0.011831127,1,1,1500,1500,1500
12,0.64733523,0.46093941,0.37326446,0.19457579,0.88310385,0.20722331,1.0183314,1.7850252,0.72645044,11.017988,7.1323318,5.0786247,19.673914,14.103261,9.375,14.002419,2.2818072,0.8689512,1.3207525,0,92,14,0.47010645,1,1,1437.5,1437.5,1437.5
13,0.73243356,0.6513555,-0.12768018,-0.23299114,0.3328639,0.90477318,5.3849144,0.71397585,4.7356591,9.6162882,7.043292,6.2636218,37.965687,22.058823,32.965687,14.492408,3.7222919,1.6468221,4.8358293,0,102,15,0.58024871,1,0,1593.75,1593.75,1593.75
14,0.14330892,0.12485418,-0.37253752,-0.57335603,-0.33167574,0.64997679,3.6021514,1.5729713,1.5477383,40.794872,5.8462691,5.0934105,63.75,50.857437,50.857437,15.341539,1.4664422,1.5057932,5.7604322,0,121,16,0.0070814146,1,1,1890.625,1890.625,1890.625
15,0.64822078,0.56057572,0.85333258,0.14086573,0.19452789,0.46275187,3.9785404,1.525007,5.7623286,8.9995041,5.8336654,5.0449033,52.379032,46.491936,15.725806,12.276401,4.6498251,2.5968597,2.4328923,0,62,14,0.50763422,1,0,968.75,968.75,968.75
16,0.94586802,0.58858413,-0.40980282,0.18496831,-0.068389639,0.89060163,3.560389,1.566602,5.9486742,8.6525955,8.1842136,5.0927806,38.132355,13.397058,60.661766,13.637877,5.0743361,2.2685697,1.2836622,0,85,18,0.52524292,1,0,1328.125,1328.125,1328.125
17,0.70428807,0.60063577,0.25383106,-0.10657106,-0.95102429,0.14058864,4.1992674,0.30617097,3.1137843,9.8427773,6.9321508,5.9119244,26.117022,33.297871,15.345745,14.10316,0.34242973,2.5243943,4.7801008,0,94,12,0.49627653,1,0,1468.75,1468.75,1468.75
18,0.6728583,0.42163226,-0.90229392,-0.17667678,0.25651565,0.29807833,0.13168447,0.79936665,5.7019038,8.780611,5.9081068,3.7021887,5.5277777,35.972221,39.472221,11.032603,5.7659521,2.3332503,5.3792281,0,45,7,0.50998926,1,1,703.125,703.125,703.125
19,0.19878003,0.15395504,-0.40326539,-0.20518067,-0.30809215,0.83687347,4.7145548,1.8871138,3.1490769,40.433746,8.0374212,6.2249789,14.166667,19.961241,35.029068,19.746058,0.82341021,0.93904883,6.1652727,0,258,22,0.024364857,1,1,4031.25,4031.25,4031.25
20,0.78347301,0.66265613,-0.2039648,0.81781888,-0.53411347,0.065524518,5.1658964,1.1600343,3.4937973,11.021737,8.6352339,7.3036218,58.869759,8.8547907,13.914671,17.080975,0.12234572,2.005188,2.7751088,0,167,14,0.57799834,1,1,2609.375,2609.375,2609.375
21,0.64480817,0.46731961,0.50895309,-0.25017503,-0.1981893,0.7994374,3.0662038,2.6565354,5.8714991,9.4765539,6.1105595,4.4285793,24.784483,34.094826,23.232759,12.006501,3.4448051,2.550971,0.6754334,0,58,12,0.4273831,1,0,906.25,906.25,906.25
22,0.80724126,0.51493526,-0.92965287,0.13028978,0.30297628,0.16424224,0.95507509,1.8065919,6.0192509,9.9250898,8.0119419,5.1107783,19.110825,40.425259,14.858248,14.251625,5.5938554,1.7262411,1.9300634,0,97,17,0.55939633,1,0,1515.625,1515.625,1515.625
23,0.14948776,0.090014517,-0.88162822,-0.1325752,-0.44791135,0.067311861,1.4040616,2.859004,2.9940529,41.736504,6.2390966,3.756891,11.979167,24.84375,65.859375,14.202481,1.5708902,2.2014701,1.2723761,0,96,12,0.006571827,1,1,1500,1500,1500
24,0.61247009,0.47501555,0.55863583,-0.1265751,0.70080596,0.42517734,1.1874957,1.7990813,5.6561689,10.123045,6.2000623,4.8086042,25.607143,14.178572,23.607143,12.783208,4.7690253,0.75736386,5.51722,0,70,14,0.48474777,1,0,1093.75,1093.75,1093.75
25,0.17632939,0.13861641,-0.85575736,0.1406929,-0.35013524,0.35396349,3.7038462,1.5758796,1.5715294,37.080154,6.538321,5.1399179,65.530823,39.22945,16.523973,16.332705,0.61701137,2.0992868,0.94291085,0,146,15,0.015944209,1,1,2281.25,2281.25,2281.25
26,0.61232954,0.5707348,0.90786445,0.21468167,-0.14628944,0.32907948,1.8326551,2.6784282,4.2301087,10.942069,6.7001519,6.2450199,58.101852,9.4444447,66.96759,14.771176,3.7921014,2.4047773,3.3276944,0,108,11,0.52745652,1,1,1687.5,1687.5,1687.5
27,0.75763839,0.65962648,0.40628746,-0.7622394,-0.21077721,0.4577058,2.8609002,2.6536324,0.45061111,6.9201126,5.2429428,4.5646892,24.166666,37.152779,34.236111,10.241761,1.1439734,0.79823029,5.542171,0,36,8,0.35048699,1,0,562.5,562.5,562.5
28,0.18284672,0.16783704,-0.038876593,0.75799137,0.64749742,0.068445988,3.142041,1.5824236,3.1469662,36.443493,6.6635728,6.1165676,15.713277,13.891243,61.292374,17.415325,3.2981541,1.7235138,0.054073449,0,177,20,0.017351927,1,1,2765.625,2765.625,2765.625
29,0.24517046,0.2313951,0.44309175,-0.29995722,0.75070739,0.38747105,1.4447542,1.5795171,4.6890755,21.284143,5.2182436,4.9250464,48.75,27.442308,7.4807692,12.471296,1.4521756,1.1291916,2.6423712,0,65,10,0.01711075,1,1,1015.625,1015.625,1015.625
