252
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.78373659,0.67597491,-0.57410234,-0.56561661,0.34883642,0.47832784,3.8297508,1.0923483,6.1797218,8.8970242,6.9729233,6.0141649,40.397728,28.15341,33.125,13.796472,6.2754488,2.0159097,5.0464892,0,88,14,0.52710307,1,0,1375,1375,1375
2,0.1437161,0.11766744,0.97396636,0.067312516,0.21118295,0.047542859,1.4229734,1.5814744,1.5821884,42.597057,6.1218824,5.0122871,16.503624,24.456522,23.786232,16.02877,1.8612331,2.7052014,1.7232291,0,138,16,0.0094743827,1,1,2156.25,2156.25,2156.25
3,0.80067217,0.66315031,0.76624578,-0.51619345,-0.12626342,0.36120528,0.45240182,1.9329491,5.6586399,8.9685869,7.1808977,5.9475207,64.715912,43.721592,63.4375,13.796472,2.8850443,2.3562932,4.0707092,0,88,11,0.46224946,1,1,1375,1375,1375
4,0.22502273,0.12853096,0.68700963,-0.053904705,-0.47941729,0.54338866,4.69382,1.2791231,0.018451257,25.507593,5.7397881,3.2785153,37.06818,9.931818,24.931818,11.795817,3.7862248,1.520551,3.9428296,0,55,11,0.01426446,1,1,859.375,859.375,859.375
5,0.68220681,0.54235017,-0.23668639,0.87132299,0.35317191,0.2450414,0.37901005,1.5186929,5.873312,9.3509521,6.379283,5.0714903,42.518116,4.692029,52.40942,12.722043,4.0134058,2.2529273,0.34133318,0,69,13,0.44574445,1,1,1078.125,1078.125,1078.125
6,0.13311765,0.069119073,-0.20319851,-0.19426672,0.23812999,0.92965847,4.7165051,1.2326162,3.1583064,39.861752,5.306303,2.7552075,60.723682,50.942982,33.355263,11.937099,0.51217365,0.56992471,5.2694988,0,57,12,0.0064642578,1,1,890.625,890.625,890.625
7,0.82821262,0.62664622,-0.3756251,0.11043295,0.89574271,0.21060693,0.43057755,2.0216091,4.3595338,10.896889,9.0249414,6.8284945,20.798388,64.395164,13.217742,16.661638,4.6573734,0.80457062,5.2292557,0,155,19,0.47310323,1,1,2421.875,2421.875,2421.875
8,0.85584867,0.63028461,-0.81599432,0.33531919,0.45415545,0.12432696,2.9123142,2.396003,3.8135884,9.3457985,7.998589,5.8905129,63.946079,38.848038,53.651962,14.492408,4.5897007,2.1610494,5.3694925,0,102,14,0.48166293,1,1,1593.75,1593.75,1593.75
9,0.5899303,0.47652811,-0.12145834,-0.69328564,-0.37142193,0.60551512,3.102191,2.183876,0.079917938,12.767269,7.5317988,6.0839624,5.6914892,43.324467,15.664893,14.10316,1.9475771,1.5615906,5.4360342,0,94,12,0.077335753,1,1,1468.75,1468.75,1468.75
10,0.64692295,0.5631569,0.016680185,0.78646147,0.29536074,0.54218274,3.9626768,1.7742314,6.0337539,10.003499,6.4714928,5.6335397,41.632355,17.338236,38.632355,13.637877,0.58959186,1.5226165,4.2976837,0,85,14,0.49666363,1,0,1328.125,1328.125,1328.125
11,0.81167769,0.72875547,0.79641032,0.07209906,0.5664885,0.19905545,1.3450003,1.6271992,1.6222074,7.884182,6.3994145,5.7456408,48.10606,23.257576,54.31818,12.534926,0.34702122,2.3313208,0.19165318,0,66,13,0.44177347,1,0,1031.25,1031.25,1031.25
12,0.94295818,0.85738808,-0.29631424,0.9549638,0.01073974,0.011252637,6.0369606,1.0278186,6.2214174,10.010056,9.439065,8.5825033,12.578947,43.38158,56.223682,17.831657,4.2511768,3.110481,0.50784665,0,190,19,0.50994962,1,1,2968.75,2968.75,2968.75
13,0.13481204,0.12525651,-0.078588933,0.51454395,-0.81119353,0.26652077,4.7014003,1.3504701,3.1308725,34.759312,4.6859736,4.3538303,43.315216,15.235507,38.677536,12.722043,6.1173062,1.0948986,2.672586,0,69,15,0.0062978258,1,1,1078.125,1078.125,1078.125
14,0.16600858,0.14221269,-0.78424484,0.33060607,-0.047665417,0.52286476,3.1698029,0.43445039,6.2651825,37.442726,6.2158136,5.324831,18.151709,54.861111,21.762821,15.170589,5.975143,2.0360851,0.48986405,0,117,17,0.0054166391,1,1,1828.125,1828.125,1828.125
15,0.8106153,0.77312028,0.25758719,0.0027846613,-0.90746194,0.33189434,0.99219644,1.8467017,1.0771962,7.949944,6.4443464,6.1462626,47.87162,37.398647,28.513514,13.022201,5.4142132,1.0774949,5.3645425,0,74,16,0.51766056,1,0,1156.25,1156.25,1156.25
16,0.40672275,0.25245568,-0.97353166,0.14881797,0.17045598,0.032157015,0.020067064,0.9757126,0.074285336,19.056978,7.7509069,4.8110423,7.2648516,18.551981,58.824257,14.444891,4.7471609,2.7929034,5.0505404,0,101,13,0.041882806,1,1,1578.125,1578.125,1578.125
17,0.14215668,0.11631627,-0.15829265,-0.362607,-0.77206659,0.49736583,5.2006907,1.5935125,1.5908204,36.367329,5.1698585,4.2301116,20.200617,8.3796301,54.212963,13.420504,2.1577001,0.81355506,6.1225023,0,81,14,0.0079135885,1,1,1265.625,1265.625,1265.625
18,0.80036545,0.70756495,0.84184444,-0.060210582,0.51908106,0.13500941,3.1330085,0.16053948,5.8898692,7.938427,6.3536429,5.6169529,54.226189,14.345238,54.98016,12.342051,3.4817438,1.6740716,0.15816218,0,63,13,0.392708,1,0,984.375,984.375,984.375
19,0.89279509,0.50304049,0.070814267,-0.28270218,-0.49006698,0.82152241,2.3710692,2.8119552,1.308417,10.470119,9.3476706,5.2668939,19.278456,39.664635,22.754065,15.425605,1.6630996,2.3772027,3.7492921,0,123,15,0.55864346,1,0,1921.875,1921.875,1921.875
20,0.8406589,0.6760214,0.016550796,-0.38843155,-0.12491026,0.91282225,1.6517129,2.529341,1.241259,10.637861,8.942812,7.1914215,17.828125,51.1875,30.6875,16.838903,0.85425812,2.4839935,0.037431329,0,160,21,0.50529021,1,0,2500,2500,2500
21,0.18148273,0.13528752,-0.324375,-0.86133182,0.10485851,0.37668699,6.2684174,0.31470728,6.2727833,38.108742,6.9160786,5.1556368,17.61076,59.351265,34.003166,16.768448,0.93912923,2.3381364,4.8010621,0,158,17,0.01535001,1,1,2468.75,2468.75,2468.75
22,0.71412903,0.56068969,-0.12846275,0.95855802,-0.012114965,0.25400209,1.5279161,2.7076783,5.0915523,10.087146,7.2035236,5.6557589,13.802083,48.932293,39.192707,14.202481,0.063657522,1.0906079,3.8377178,0,96,15,0.50233406,1,0,1500,1500,1500
23,0.18719573,0.14760935,0.81981444,-0.19032143,-0.38500562,0.37875152,5.2271552,1.5487735,1.5790904,39.181164,7.334547,5.7835064,10.955056,8.75,19.648876,17.448061,3.7070682,2.0005379,4.1632905,0,178,18,0.010175294,1,1,2781.25,2781.25,2781.25
24,0.11320621,0.079105631,0.19104789,0.96040618,-0.017809147,0.20199889,5.6034384,1.5787992,1.5884508,39.024773,4.4178462,3.087079,49.239132,33.423912,48.47826,11.113728,4.6039653,2.7331955,1.8550942,0,46,12,0.0034829907,1,1,718.75,718.75,718.75
25,0.2247837,0.14604861,0.38299638,-0.6123082,-0.14714286,0.67582643,1.973608,3.117249,1.9715729,30.178829,6.783709,4.4075761,60.727272,23.84091,44.522728,14.861799,2.3441296,1.614025,4.3678102,0,110,12,0.01944332,1,1,1718.75,1718.75,1718.75
26,0.74269235,0.55747491,0.87218493,0.29819888,0.31774753,0.22227772,0.12064068,1.1725399,5.5259609,5.71103,4.241538,3.1837559,25.46875,47.1875,68.75,7.8159266,2.5106542,2.3451557,1.8517753,0,16,5,0.27756789,1,1,250,250,250
27,0.21069279,0.16019645,0.60957909,0.35013628,-0.12959215,0.69930232,4.7110043,2.0245235,6.2456403,32.221523,6.7888427,5.1617737,33.597328,13.043893,14.112596,15.753036,3.8462062,1.5591604,2.8034544,0,131,19,0.015181373,1,1,2046.875,2046.875,2046.875
28,0.83384037,0.70272315,0.65496117,-0.53518748,-0.36753383,0.38667691,0.86597759,1.0435821,3.6742229,7.5720758,6.3139024,5.3210731,53.15678,54.809322,19.63983,12.075111,5.5617781,2.6296942,0.13293543,0,59,9,0.48457059,1,0,921.875,921.875,921.875
