250
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.78307104,0.17152257,0.89127672,-0.34886426,0.006685568,0.28961161,1.5434203,1.6166793,0.2741631,22.503502,17.621841,3.8598585,44.875,11.875,8.791667,15.299159,2.7454236,2.5537894,3.491601,0,120,17,0.0021389248,1,1,1875,1875,1875
2,0.14091925,0.12342703,0.95390522,-0.046668597,-0.10624798,0.27676404,4.6827116,1.6375434,3.1491308,41.645035,5.868587,5.1401229,5.703125,24.023438,62.597656,15.631854,3.4592531,2.5396304,3.5570226,0,128,11,0.0079314727,1,1,2000,2000,2000
3,0.76848125,0.72748506,-0.69077402,0.11421157,0.040216263,0.71286017,5.7239466,0.72318858,1.5178679,7.3479028,5.6467257,5.3454895,30.664894,43.484043,3.9095745,11.193686,6.0629735,1.5512211,0.10750037,0,47,9,0.30860883,1,1,734.375,734.375,734.375
4,0.85518372,0.6521008,-0.5572691,-0.61791438,0.11328451,0.54295462,3.5596659,2.5625188,4.8914137,7.7371578,6.6166916,5.0454063,31.163794,53.706898,49.568966,12.006501,0.74563581,3.0786128,2.7728674,0,58,11,0.41229191,1,0,906.25,906.25,906.25
5,0.90409148,0.66898966,-0.7152155,-0.15004766,-0.23990442,0.63906062,1.3831849,1.522076,0.9405086,10.234972,9.2533512,6.8470902,10.705129,40.576923,9.8397436,16.697393,0.56591731,1.638944,0.15232827,0,156,19,0.58186424,1,1,2437.5,2437.5,2437.5
6,0.1781909,0.11163965,-0.65308553,0.4890728,-0.32003364,0.48152423,0.38455299,1.5685447,1.5645801,45.338425,8.0788946,5.0615659,55.462963,58.344906,27.835648,18.610516,6.2269998,1.9086107,1.2293628,0,216,23,0.015502928,1,1,3375,3375,3375
7,0.21033478,0.12258635,0.072101578,-0.28427777,-0.087554321,0.95200932,0.32994369,1.535669,1.58894,22.982077,4.83393,2.8172891,5.9375,48.515625,7.421875,9.8474503,1.9108993,0.59530938,4.555706,0,32,7,0.0080686519,1,1,500,500,500
8,0.79801178,0.64305609,-0.33086962,0.07355167,-0.39877239,0.85211265,6.1877055,0.82052827,4.2552347,6.7116404,5.355968,4.3159609,39.82143,61.964287,12.25,10.146039,3.6507967,0.55628502,2.9955571,0,35,10,0.42196494,1,0,546.875,546.875,546.875
9,0.75085771,0.56480187,0.14486007,0.95440519,0.12324153,0.23008204,4.8787928,0.31020001,3.4680891,8.3474321,6.2677336,4.7146449,23.372641,7.2405663,5.3066039,11.651069,4.0700054,2.613456,1.2296742,0,53,12,0.33073053,1,1,828.125,828.125,828.125
10,0.86671782,0.83299392,0.09579695,-0.83888626,0.52579409,0.10311787,5.0784678,1.2167532,4.4318357,8.7382183,7.5735698,7.278883,44.010868,50.163044,45.054348,15.08365,1.1672237,2.040947,3.1811345,0,115,18,0.56002188,1,0,1796.875,1796.875,1796.875
11,0.65060407,0.62445343,-0.39505419,-0.50941849,-0.74447352,0.17373593,3.0162685,1.9559975,4.783987,8.7392044,5.6857619,5.4572263,27.202381,57.916668,28.472221,12.342051,4.8370037,2.5672269,2.1335475,0,63,11,0.48887444,1,0,984.375,984.375,984.375
12,0.8488425,0.62293738,0.71129125,0.15079814,-0.11931093,0.67608392,1.7624205,2.5020711,3.6339474,8.8641081,7.5242314,5.5217843,12.238372,53.139534,19.389534,13.691152,4.9500318,0.54380286,6.0062723,0,86,14,0.50149417,1,0,1343.75,1343.75,1343.75
13,0.90136331,0.14806058,0.020709634,0.22373259,-0.074167117,0.97160381,1.5616356,1.4770334,5.7370825,28.885721,26.03653,4.2768364,10.21978,53.021976,19.313187,17.577791,4.6962748,0.45324782,1.7392844,0,182,14,0.00041885985,1,1,2843.75,2843.75,2843.75
14,0.81203473,0.18823926,0.72314245,-0.0037038429,-0.10961349,0.68193555,3.1793056,1.5963665,2.3696709,26.54965,21.559238,4.9976869,57.256943,19.774305,56.805557,16.257782,3.2958462,1.6167099,3.3060899,0,144,18,0.00023343382,1,1,2250,2250,2250
15,0.66702819,0.48595041,0.51369035,-0.031384356,0.18429923,0.83735955,3.0992627,2.2672782,5.8949118,8.0910416,5.3969531,3.9318452,47.93919,35.506756,68.479729,10.335728,2.8639312,1.0811945,2.9859712,0,37,7,0.3356742,1,1,578.125,578.125,578.125
16,0.22962235,0.13620797,-0.20273001,-0.63262844,0.60143286,0.44380218,1.6458372,1.5847095,1.5301061,35.301159,8.1059351,4.8082995,22.549341,9.8355265,56.677631,16.553444,0.32560024,1.4531616,4.0874271,0,152,15,0.011883803,1,1,2375,2375,2375
