247
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.78075767,0.16339484,0.9032557,-0.058043342,0.24609555,0.34669459,2.5040946,3.0902107,5.9969039,28.051752,21.901621,4.5835114,22.774391,56.941055,58.831303,15.425605,2.4601252,2.2633176,2.588469,0,123,15,0.00011481732,1,1,1921.875,1921.875,1921.875
2,0.19481002,0.12491087,0.53871423,-0.40943113,-0.72794807,0.11065533,3.1495478,2.4831614,0.0048118411,29.353292,5.7183151,3.6665452,60.592106,43.61842,47.828949,11.937099,3.9116535,1.48639,5.2114139,0,57,10,0.0049217367,1,1,890.625,890.625,890.625
3,0.14464575,0.1325037,-0.31897274,0.26718181,0.90359151,0.10194389,6.2448845,2.275944,6.1905847,39.442726,5.7052231,5.2263074,19.773623,24.537401,49.084644,15.59104,4.1274648,0.85827929,5.5220046,0,127,16,0.010604827,1,1,1984.375,1984.375,1984.375
4,0.78255785,0.61739659,0.089732535,0.50133365,-0.43642521,0.74171805,4.0028615,0.57456303,2.9224923,10.325338,8.0801744,6.3748283,61.229675,44.441055,38.993904,15.425605,5.0671215,1.0687444,2.2797532,0,123,12,0.47776574,1,1,1921.875,1921.875,1921.875
5,0.80720556,0.76524973,0.53293616,0.82893693,-0.098342702,0.13846026,0.5178535,2.1630731,6.1417022,8.7408657,7.0556755,6.6889453,57.083332,42.109375,22.578125,14.202481,5.4839263,1.7693925,3.4924579,0,96,16,0.49290109,1,0,1500,1500,1500
6,0.1333486,0.10687985,0.43363547,0.58653086,-0.51466244,0.45062664,3.1273859,2.2816329,6.2680545,37.94355,5.0597196,4.0554008,18.392857,13.869047,29.523809,13.584185,4.9273963,1.6349567,3.0590684,0,84,11,0.010557585,1,1,1312.5,1312.5,1312.5
7,0.7811088,0.65521216,-0.085256033,0.98460931,0.020283561,0.15121017,4.3266616,1.094231,0.8286624,10.426844,8.1444988,6.8317943,47.210144,11.902174,46.775364,16.02877,2.7205164,0.69461578,4.4236712,0,138,21,0.5499109,1,0,2156.25,2156.25,2156.25
8,0.84905916,0.67411339,-0.41526198,0.81155336,-0.38786247,0.13601941,5.4932184,0.89489472,1.2049419,10.334491,8.7745943,6.9666185,41.285713,16.267857,15.071428,16.105833,3.613024,0.99213988,2.8018122,0,140,21,0.38601708,1,0,2187.5,2187.5,2187.5
9,0.72128725,0.63361937,0.018702539,0.82836634,-0.18141827,0.52966678,4.1834888,1.2062267,5.6814756,10.957438,7.9034615,6.9428453,21.181973,29.481293,26.964285,16.369909,0.20135881,1.4503249,0.77662295,0,147,20,0.63084739,1,0,2296.875,2296.875,2296.875
10,0.36116564,0.23379742,0.059124649,0.074933067,0.42461258,0.90032965,1.6136985,1.6030074,4.7504468,20.664354,7.4632545,4.8312726,53.75,27.916666,8.958333,14.202481,3.6036851,0.19119093,1.798128,0,96,10,0.025642199,1,1,1500,1500,1500
11,0.20603676,0.13661698,-0.088320851,0.22409956,-0.89439428,0.37687874,1.3273813,1.6004683,4.751215,29.304565,6.037818,4.0035009,49.156979,64.970932,61.075581,13.691152,6.2598081,0.48653638,2.3673708,0,86,13,0.019049048,1,1,1343.75,1343.75,1343.75
12,0.73331922,0.68458563,-0.46760374,0.86611992,0.073618054,0.16050975,3.8922703,1.7898922,5.7726903,9.4469385,6.9276214,6.4672384,53.032177,23.007425,34.690594,14.444891,4.3422198,1.0135577,6.0721965,0,101,13,0.55884784,1,0,1578.125,1578.125,1578.125
13,0.73894465,0.60738558,-0.08031968,-0.49524087,-0.48191652,0.71836042,4.9862962,1.1533525,4.8043489,9.2224617,6.814889,5.6015902,29.552469,18.379629,30.108025,13.420504,2.7556465,0.88333863,4.7122817,0,81,14,0.46558282,1,0,1265.625,1265.625,1265.625
14,0.86624587,0.71767014,0.32246,0.13997452,-0.75001979,0.56026512,4.7934413,0.93978506,5.853641,7.77495,6.7350178,5.5798492,54.570896,64.048508,41.436565,12.597918,4.4803495,0.71840972,3.6612713,0,67,15,0.45786428,1,1,1046.875,1046.875,1046.875
15,0.64671695,0.59893507,0.49592477,-0.22222267,-0.68884522,0.47975829,4.7053804,0.82495964,4.9046297,8.0147514,5.1832757,4.8003154,26.988636,67.215912,30.28409,10.950267,3.6827672,1.1490532,4.5253086,0,44,11,0.37765893,1,1,687.5,687.5,687.5
16,0.73466772,0.57345897,-0.73793089,0.49765375,-0.10127579,0.44445682,3.8845551,1.5876073,1.6951753,12.191563,8.956748,6.9913611,14.260753,63.145161,60.739246,17.705633,5.9138932,2.1949401,0.81737,0,186,17,0.6199609,1,1,2906.25,2906.25,2906.25
17,0.28892964,0.20072208,-0.21645415,-0.25340274,0.89719123,0.2897974,4.7417717,0.52952188,3.1954303,19.629946,5.6716728,3.9401634,54.31818,6.193182,23.522728,10.950267,5.88869,0.67952818,4.1609406,0,44,9,0.007331558,1,1,687.5,687.5,687.5
18,0.81335634,0.74859476,0.34678164,0.91933447,0.072957247,0.17100829,2.8041608,2.3398881,3.8155789,7.8362465,6.3736606,5.8661728,12.977942,67.610291,30.919117,12.660284,3.9484324,2.7675745,1.5282524,0,68,14,0.48634189,1,1,1062.5,1062.5,1062.5
19,0.86241335,0.74694884,-0.62053621,-0.605124,0.33386207,0.37053475,4.5053048,0.92406136,0.79731137,9.0650454,7.8178163,6.7711248,24.076086,59.336956,34.445652,15.08365,0.96019953,1.4433825,0.27580139,0,115,17,0.57090676,1,0,1796.875,1796.875,1796.875
20,0.81703943,0.64122933,0.53293616,0.82893693,-0.098342702,0.13846026,0.55922621,1.2878051,3.9565213,7.0271878,5.7414899,4.5060391,52.103657,22.957317,50.640244,10.695517,5.0052075,0.47694671,4.1054144,0,41,11,0.42127985,1,0,640.625,640.625,640.625
