248
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.89137208,0.80415732,0.19196706,0.93951219,0.076206297,0.27323633,4.2886167,0.47276652,0.11398882,8.4015541,7.4889107,6.7561707,11.75,49.525002,50.599998,14.39706,2.9612553,2.6477993,2.7252867,0,100,15,0.52031028,1,0,1562.5,1562.5,1562.5
2,0.86611688,0.52358603,-0.33842334,0.39083895,0.85235673,0.078756467,0.4737843,0.71882308,2.7482238,6.715158,5.8161116,3.5159626,22.801723,64.525864,48.146553,9.5295668,2.2581282,1.9154394,5.1090283,0,29,7,0.30337572,1,0,453.125,453.125,453.125
3,0.69681203,0.63231736,0.69458556,-0.17262565,0.6258263,0.30998826,5.3169703,1.4980154,1.7614024,11.348594,7.9078364,7.1759124,57.889072,8.2864237,38.766556,16.517063,1.7871031,1.5952963,2.2742932,0,151,20,0.51186728,1,1,2359.375,2359.375,2359.375
4,0.91225201,0.80882639,-0.86194718,-0.34724268,-0.36595345,0.050475016,1.5824001,2.3549316,3.9323242,9.2649803,8.4519968,7.4937606,64.366196,17.218309,24.894365,16.182163,1.8167018,2.3848274,1.0507655,0,142,17,0.59921193,1,1,2218.75,2218.75,2218.75
5,0.82183218,0.7648204,-0.57042497,-0.046060804,-0.46623787,0.67462289,4.1589007,1.7978106,1.706108,10.008625,8.2254095,7.6547999,14.415467,56.303955,64.361511,16.067392,0.6853072,1.2185708,0.52416039,0,139,17,0.37705252,1,1,2171.875,2171.875,2171.875
6,0.83390445,0.73775882,-0.062785283,0.36933792,-0.90756065,0.18968689,5.8789964,2.7877033,2.013366,10.026377,8.3610401,7.3970475,40.034721,29.791666,54.0625,16.257782,1.4581189,0.26513338,1.9999217,0,144,12,0.4877038,1,0,2250,2250,2250
7,0.80617094,0.69967109,0.73090851,0.49175608,0.47208869,0.032880124,0.52451891,0.91074389,6.1086502,8.7868605,7.0837116,6.147912,12.833333,49.583332,13.777778,13.900208,5.6583557,1.7253383,1.112133,0,90,14,0.51970631,1,0,1406.25,1406.25,1406.25
8,0.72707653,0.38945293,-0.9243117,0.2700223,0.00063442893,0.26969513,3.8178153,1.7716652,4.2307625,8.0087357,5.8229637,3.1190255,4.8790321,61.411289,26.411291,9.7437859,5.9966087,2.5954382,0.28187191,0,31,9,0.31756395,1,1,484.375,484.375,484.375
9,0.14044069,0.089531675,-0.27593276,-0.95226014,-0.011256568,0.13013485,1.5645238,2.1967061,6.2651057,41.535194,5.8332314,3.7187154,37.173912,22.5,20.48913,14.002419,1.375039,2.8796024,5.0807152,0,92,16,0.0080168955,1,1,1437.5,1437.5,1437.5
10,0.12050196,0.10954899,0.69924438,0.43596914,-0.5653789,0.036535371,0.068765447,1.5416361,1.5669621,45.292828,5.4578743,4.9617834,16.978346,17.844488,36.505905,15.59104,5.2053676,1.9369469,4.0903478,0,127,17,0.0085945241,1,1,1984.375,1984.375,1984.375
11,0.70411891,0.62865061,0.76393801,-0.49004054,-0.15953976,0.38833764,4.4716301,1.5472748,3.9879429,7.7956061,5.4890337,4.9007125,50.217392,27.98913,7.826087,11.113728,2.9610453,2.2750719,4.1017509,0,46,9,0.36679336,1,1,718.75,718.75,718.75
12,0.78656578,0.70141035,-0.50642842,-0.12417666,-0.83737236,0.16406655,3.1683426,2.0746074,0.32337743,10.370568,8.1571341,7.274024,13.648648,34.577702,50.016891,16.406944,1.6177738,1.0970527,1.1368604,0,148,15,0.5812881,1,1,2312.5,2312.5,2312.5
13,0.14746927,0.12116531,0.92072338,0.23567727,0.31041253,0.01920221,4.6998844,1.1445899,0.01101839,46.247688,6.8201132,5.6036153,32.19241,40.844242,45.071991,17.862886,1.8831671,2.5090902,1.3819886,0,191,22,0.010643159,1,1,2984.375,2984.375,2984.375
14,0.77560371,0.60069805,0.10444251,-0.28766125,0.5819698,0.7534281,0.15669714,0.95250165,6.0750718,9.1669235,7.1099,5.5065532,7.7623458,42.391975,44.614197,13.420504,1.2613691,0.62205023,3.7064123,0,81,15,0.42290911,1,1,1265.625,1265.625,1265.625
15,0.66906893,0.45629305,-0.094686486,-0.30296898,0.17090887,0.93275636,5.1147761,0.68495059,1.4845233,10.221309,6.8387599,4.6639118,47.59375,43.71875,9.3125,13.365047,2.5129874,0.93482596,4.8296742,0,80,15,0.64259326,1,0,1250,1250,1250
16,0.84938657,0.61687112,0.36810088,0.50677538,-0.33787143,0.70251215,2.0205128,2.6575277,2.6992161,10.088786,8.5692787,6.2234807,7.8076925,34.326923,29.442308,15.712849,4.5324802,1.3537349,2.6472845,0,130,17,0.59469062,1,1,2031.25,2031.25,2031.25
17,0.13236474,0.1183743,0.92255372,0.015562559,-0.080357455,0.37708762,1.5333029,2.4899788,0.032523736,38.517555,5.0983658,4.5594888,33.932293,18.854166,30.286459,14.202481,3.3684196,2.3499749,3.3346848,0,96,15,0.010232562,1,1,1500,1500,1500
18,0.1508196,0.097337253,0.22812723,0.69819212,-0.47430497,0.48530456,6.2538695,1.4348302,6.2693777,39.847397,6.009769,3.8786364,51.539474,42.355263,19.460526,14.152995,5.1705203,1.6499072,2.6605372,0,95,16,0.0080832755,1,1,1484.375,1484.375,1484.375
19,0.7388103,0.50561452,0.58246899,-0.58813763,-0.55128372,0.10445242,5.3054066,0.17501912,4.3105454,10.474524,7.7386866,5.2960715,29.078283,42.815655,22.866161,14.348909,0.33037251,1.8616006,2.9756994,0,99,18,0.47103754,1,0,1546.875,1546.875,1546.875
20,0.99071944,0.83326668,0.013722387,-0.92676055,0.37318823,0.040707394,1.418833,1.7014036,0.53039217,8.9326,8.8497009,7.4432383,9.0336876,64.033691,43.39539,16.144089,0.1234562,2.371932,3.2354374,0,141,19,0.57070374,1,1,2203.125,2203.125,2203.125
21,0.91446072,0.49501425,0.6730929,-0.56297565,0.42003822,0.23145694,3.2928162,1.9250956,4.1573348,8.808507,8.0550337,4.3603368,30.545774,56.144367,10.510564,12.843792,1.3778899,2.141223,2.770982,0,71,14,0.45972884,1,1,1109.375,1109.375,1109.375
