248
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.19920273,0.18239862,-0.40540883,-0.20747057,-0.83320493,0.3136386,3.1559999,1.8421376,6.2741971,34.478725,6.8682561,6.2888713,58.207142,62.878571,42.049999,17.349482,1.683786,0.94567055,0.73776913,0,175,20,0.016180623,1,1,2734.375,2734.375,2734.375
2,0.73749048,0.63721186,-0.88488317,-0.069170818,-0.44034028,0.13526826,0.49066821,1.3520966,0.50116265,8.3704414,6.1731215,5.3337445,64.181038,53.620689,53.232758,12.006501,1.3507669,2.1841412,1.1947453,0,58,10,0.29810533,1,1,906.25,906.25,906.25
3,0.91211593,0.75786525,-0.57339871,-0.17473577,-0.7803309,0.17822751,2.311106,2.5956495,2.3143568,7.9430242,7.2449584,6.019742,44.182098,65.447533,50.416668,13.420504,1.642045,1.2855824,1.0504512,0,81,13,0.50475872,1,1,1265.625,1265.625,1265.625
4,0.8412987,0.6942004,0.29072288,-0.099799253,-0.69092101,0.65433061,4.8776937,1.2448859,4.6629028,8.307539,6.9891214,5.7670965,55.048702,52.418831,58.944805,13.19585,2.7550733,1.6925201,5.4570384,0,77,18,0.46435514,1,0,1203.125,1203.125,1203.125
5,0.98364246,0.79720706,0.76569378,0.53448939,0.076486126,0.34954828,4.3867159,0.93422765,5.4453754,8.7447519,8.6017094,6.9713778,59.07,33.810001,44.110001,15.508763,0.91243458,0.95811284,5.1887989,0,125,16,0.55584377,1,0,1953.125,1953.125,1953.125
6,0.14129496,0.085613221,0.079571642,0.98973072,-0.025477178,0.11598436,4.7333608,1.0746032,6.2282176,38.078918,5.3803596,3.2600589,39.512711,20.148306,12.605932,12.075111,4.8483906,2.9035318,1.8672473,0,59,10,0.0038842319,1,1,921.875,921.875,921.875
7,0.76434839,0.62431103,0.80415606,-0.52194822,0.11122186,0.2617878,4.413527,0.65045381,5.3241553,10.554019,8.066947,6.5889907,56.419174,48.054512,17.020678,15.832799,0.85699534,2.5030532,6.1946335,0,133,15,0.54098523,1,0,2078.125,2078.125,2078.125
8,0.62303674,0.55099738,-0.71558517,-0.38565525,-0.26880255,0.51667494,5.8418689,0.47556728,1.620764,10.503228,6.5438972,5.787251,46.304947,51.167583,43.145603,13.951502,2.469687,1.5325828,5.0486684,0,91,14,0.45259106,1,0,1421.875,1421.875,1421.875
9,0.40063214,0.36122209,0.46806359,0.45652354,-0.035051428,0.75582677,3.067086,0.35990459,6.2055836,18.875551,7.5621524,6.8182659,8.7820511,19.326923,37.932693,16.697393,3.9608519,1.4252778,2.4150169,0,156,19,0.076416135,1,1,2437.5,2437.5,2437.5
10,0.15354925,0.11557193,-0.58421713,-0.47743836,-0.099065788,0.6487903,1.570536,0.96898973,3.2076027,44.669781,6.8590117,5.1625729,52.896706,44.244011,43.226048,17.080975,0.83668059,1.7097572,5.7495503,0,167,21,0.0094739292,1,1,2609.375,2609.375,2609.375
11,0.94308043,0.71108139,-0.22298691,-0.74092793,-0.029746983,0.63278574,1.5905761,1.7255725,0.51002252,7.5231562,7.0949411,5.349576,31.484375,33.4375,7.6953125,12.40701,1.3254373,1.769496,5.0516977,0,64,10,0.40852192,1,1,1000,1000,1000
12,0.70773321,0.54411316,-0.36173576,-0.029335212,-0.90787691,0.2098719,2.9431961,2.3661401,5.8036885,7.2103772,5.1030235,3.9232612,11.5,58.166668,12.5,9.637866,5.1507015,0.52509469,1.3129692,0,30,8,0.27996218,1,0,468.75,468.75,468.75
13,0.12425923,0.088555701,-0.94593239,-0.17394036,-0.15140453,0.22810809,4.3784833,1.5576169,4.6939616,43.094601,5.3549023,3.8162727,10.673077,64.006409,40.993591,13.25273,0.76782489,2.5869462,0.40412295,0,78,11,0.0039360165,1,1,1218.75,1218.75,1218.75
