243
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.78016752,0.63417971,0.68901092,0.59340626,0.036682624,0.41447234,2.6363726,2.5853429,4.5586357,9.3836975,7.3208561,5.9509506,14.361702,25.319149,40,14.10316,3.4832988,1.2263346,5.7225375,0,94,14,0.46417895,1,0,1468.75,1468.75,1468.75
2,0.20500469,0.11121981,-0.44242671,0.54588097,-0.53473175,0.46939814,1.4219451,1.5460852,4.6999211,31.826706,6.5246243,3.5397601,25.795454,49.269482,12.743506,13.19585,6.2438602,1.5582508,1.740068,0,77,15,0.0091097485,1,1,1203.125,1203.125,1203.125
3,0.27735019,0.27734992,-0.056860749,-0.76794475,0.44759732,0.45462546,5.9504991,0.66634178,4.0969095,4.1502061,1.1510603,1.1510593,68.75,8.75,33.75,3.1017525,5.1269784,1.1433265,5.5588923,0,1,1,0.14365785,1,0,15.625,15.625,15.625
4,0.27735019,0.27734992,-0.0051900414,-0.20087899,-0.23879786,0.95005071,5.9504991,0.66634178,4.0969095,4.1502061,1.1510603,1.1510593,58.75,58.75,13.75,3.1017525,1.5085293,1.1222883,0.015600884,0,1,1,0.14365785,1,0,15.625,15.625,15.625
5,0.74073631,0.58644205,0.39141977,-0.83218962,-0.043565262,0.39032421,0.3554869,0.81130773,0.91098726,6.7342658,4.9883151,3.9492569,35.694443,61.898148,62.73148,9.3052578,0.8438397,1.2650729,3.9980869,0,27,8,0.25216123,1,0,421.875,421.875,421.875
6,0.8005144,0.68925524,-0.056860749,-0.76794475,0.44759732,0.45462546,0.31586769,1.1990672,6.1662731,7.1760974,5.7445693,4.9461627,57.994186,23.284883,12.58721,10.866673,5.2914186,2.4778247,2.1817083,0,43,8,0.30125085,1,0,671.875,671.875,671.875
7,0.7091499,0.58252287,-0.28801695,-0.26044032,-0.79713333,0.46238041,0.1022681,1.3431354,5.5006962,10.747853,7.621839,6.2608705,20.692148,59.762398,19.721075,15.341539,3.9651067,0.76463413,4.3594122,0,121,16,0.52784073,1,0,1890.625,1890.625,1890.625
8,0.21065223,0.15280052,-0.010529454,0.84914166,0.517326,0.10593087,1.5402446,2.2141392,3.1395583,39.925549,8.4104061,6.1006446,19.488396,51.070675,10.89135,19.195082,3.3559663,2.0289633,0.18957464,0,237,25,0.01496859,1,1,3703.125,3703.125,3703.125
9,0.238572,0.20274574,-0.19367558,-0.043537661,0.59809071,0.77645457,1.5866681,2.3229647,3.170156,28.999548,6.9184799,5.8795347,18.226351,11.097973,59.695946,16.406944,5.8479495,0.39967251,5.4057074,0,148,16,0.022451291,1,1,2312.5,2312.5,2312.5
10,0.88143343,0.6587947,0.28167397,-0.18909155,-0.80574483,0.48546827,1.3440506,2.3402426,5.1283679,8.9130297,7.8562422,5.8718567,40.663265,55,57.933674,14.300432,0.87059432,2.5468366,2.0662026,0,98,18,0.55553186,1,0,1531.25,1531.25,1531.25
11,0.69525743,0.64390701,-0.34091514,0.35505229,-0.87016517,0.022963621,5.1750793,0.82822496,4.6210032,10.707815,7.4446874,6.8948369,60.634327,38.656715,28.059702,15.872381,5.2596488,1.2243301,6.0679131,0,134,17,0.62204844,1,0,2093.75,2093.75,2093.75
12,0.83115363,0.56847841,-0.67674559,-0.292072,-0.38823998,0.55315381,2.3829794,2.55984,5.4993715,7.4021816,6.1523504,4.2079806,14.969512,7.469512,21.981707,10.695517,5.351511,0.86717349,0.13475287,0,41,8,0.32374534,1,0,640.625,640.625,640.625
13,0.68835074,0.1137718,-0.39416382,0.0043073725,0.65333509,0.64635098,1.5568767,1.5699039,4.4698534,25.915068,17.838655,2.9484038,63.30645,10.806452,17.701612,12.276401,5.4814858,0.81036687,5.5033407,0,62,10,0.00014064088,1,1,968.75,968.75,968.75
14,0.82911521,0.54982454,0.50086731,-0.56437957,0.17504346,0.63242972,1.0198543,1.5231359,1.3471956,7.8595939,6.5165091,4.3213978,34,17.65,53.549999,11.426954,0.8774789,1.5274388,4.2853856,0,50,9,0.42492333,1,0,781.25,781.25,781.25
15,0.7886821,0.57701683,-0.65706682,0.70831788,0.21946649,0.13558532,1.5273973,2.3010375,5.9628296,10.950666,8.6365938,6.3187184,10.777972,19.51923,53.487762,16.220062,4.945312,2.7165167,3.100913,0,143,15,0.56660038,1,0,2234.375,2234.375,2234.375
16,0.70544118,0.45815244,0.43687183,-0.055389017,0.81393665,0.3789224,3.9919307,1.8327727,0.3794992,8.7573318,6.1777825,4.0121932,22.420214,64.228722,58.590427,11.193686,1.8803877,0.91201949,2.1326129,0,47,11,0.34372765,1,1,734.375,734.375,734.375
17,0.88512433,0.72780126,0.61310655,0.49122089,-0.55836266,0.26652104,1.8767694,2.0370817,0.66370082,6.94524,6.1474009,5.0547547,59.654255,49.707447,29.601065,11.193686,5.5919123,1.6020432,0.99472493,0,47,9,0.35379505,1,0,734.375,734.375,734.375
18,0.66583592,0.57052666,-0.76981968,-0.4604077,-0.44007722,0.041647341,1.4405795,2.774616,4.091146,11.420931,7.6044664,6.5159459,42.509125,7.7828469,45.246349,15.989959,2.0154417,2.2258415,0.93744022,0,137,16,0.6005109,1,1,2140.625,2140.625,2140.625
19,0.25333169,0.16828255,-0.50459725,-0.44091481,-0.0058162143,0.74225467,0.17706442,1.5626237,1.5848831,23.676655,5.9980469,3.9843678,31.875,46.770832,63.819443,12.903811,0.7259829,1.4686673,5.5728736,0,72,11,0.024091989,1,1,1125,1125,1125
20,0.95826352,0.53791976,-0.75240296,-0.066660643,0.65117764,0.073578931,0.42280528,1.5896137,5.3353796,8.1916142,7.8497248,4.4064307,30.634615,23.865385,55.057693,12.471296,3.7643037,2.2833049,2.3423328,0,65,12,0.45884943,1,0,1015.625,1015.625,1015.625
21,0.71015584,0.51938498,0.62299097,0.24670289,-0.26385909,0.69382876,1.6274064,2.4966302,0.63789338,9.2815285,6.5913315,4.8206868,40.876865,49.421642,49.347015,12.597918,2.5308974,2.3768849,0.17545789,0,67,11,0.43704134,1,0,1046.875,1046.875,1046.875
22,0.6879617,0.58190221,-0.42733434,0.77989221,0.35377425,0.28982285,3.4727664,1.609522,3.9682398,9.3270922,6.4166822,5.4274559,10.460526,11.973684,65.296051,13.138476,4.3292108,2.1916049,0.18509698,0,76,12,0.50635976,1,1,1187.5,1187.5,1187.5
23,0.82131547,0.51893419,-0.077428095,0.1132646,-0.037909072,0.98981762,4.4869704,1.1410478,2.8710778,10.032483,8.2398338,5.2061987,3.9772727,62.588383,54.204544,14.348909,5.350306,0.27526927,1.0094399,0,99,12,0.46515188,1,1,1546.875,1546.875,1546.875
24,0.7102353,0.073696338,-0.33712447,0.36817726,0.84877038,0.1743028,1.5662377,1.5571356,2.5967076,27.695473,19.670301,2.0410547,43.409092,21.53409,15.625,10.950267,4.085535,1.0453662,5.7443299,0,44,12,7.0072521e-05,1,1,687.5,687.5,687.5
25,0.16868097,0.13535789,0.43553942,-0.032900218,-0.89949995,0.011080282,6.2484956,0.91178185,3.0904264,31.10564,5.2469296,4.2103939,60.098682,37.697369,55.953949,13.138476,4.6246758,0.90403277,4.7754674,0,76,7,0.011950575,1,1,1187.5,1187.5,1187.5
26,0.76982933,0.72360128,-0.83725023,-0.36207682,0.24204676,0.33064458,2.5646274,2.5765288,4.5892339,11.61275,8.9398355,8.4030008,18.331396,53.156979,63.529068,18.581751,6.0594468,2.2971861,5.243103,0,215,20,0.65667963,1,1,3359.375,3359.375,3359.375
