235
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.5758481,0.41155478,0.49172628,-0.023473466,-0.50778943,0.70696831,4.7243104,1.3767607,2.4353678,9.8029394,5.6450043,4.0344467,54.849998,37.950001,37.700001,11.426954,3.4376867,0.47251332,0.090585783,0,50,12,0.40689629,1,0,781.25,781.25,781.25
2,0.10842209,0.080523893,-0.70757806,0.30271161,-0.4332276,0.46905515,0.64692962,1.5639913,1.5645696,37.951557,4.1147876,3.0560074,62.049999,43.849998,53.200001,11.426954,0.34145984,1.7564634,1.1499628,0,50,11,0.0091169234,1,1,781.25,781.25,781.25
3,0.97265929,0.7588886,-0.33256862,-0.46175522,-0.25828287,0.78068572,2.011976,1.9201827,0.50881213,8.7957296,8.5552483,6.6749792,58.771553,48.318966,58.254311,15.127244,1.7403026,1.7819135,1.820068,0,116,18,0.47443268,1,0,1812.5,1812.5,1812.5
4,0.23262547,0.18354453,-0.13760728,0.4343861,-0.36818615,0.81043935,1.5720446,2.7469158,3.1742597,33.307819,7.7482476,6.1134686,25.027779,58.444443,14.416667,17.513166,5.445601,0.94622958,1.6904395,0,180,17,0.013958264,1,1,2812.5,2812.5,2812.5
5,0.13817625,0.073179454,-0.78373843,-0.43196967,0.23624265,0.37861016,3.1386855,1.6375672,6.2466149,39.811859,5.5010533,2.9134102,50.429688,69.726563,20.390625,12.40701,6.2290626,2.2164085,5.2215872,0,64,7,0.0073326514,1,1,1000,1000,1000
6,0.72142798,0.68705815,0.29454249,-0.056936629,-0.88224328,0.36283571,3.9458838,0.5405525,1.9874716,8.781229,6.3350248,6.033215,30.816668,43.549999,67.216667,13.080597,4.1312594,0.609375,4.5131598,0,75,7,0.4024398,1,1,1171.875,1171.875,1171.875
7,0.51156896,0.50276965,0.28521901,0.78839421,-0.43265402,0.33150432,3.8005116,1.8025759,5.2828765,9.3820381,4.7995596,4.7170038,33.152172,64.619568,53.804348,11.113728,2.0123618,0.13871384,3.7188981,0,46,9,0.34405056,1,0,718.75,718.75,718.75
8,0.13383783,0.073597208,-0.3451162,0.87448317,0.29913959,0.16336909,3.1258924,2.1998956,0.0036333404,36.032845,4.8225579,2.6519167,54.326923,55.224358,22.660257,10.518699,4.0173469,2.4459658,0.12397984,0,39,9,0.0031354362,1,1,609.375,609.375,609.375
9,0.76148969,0.5139007,0.8527171,-0.16045439,0.22268297,0.44445488,4.5058894,0.85092568,5.0720472,10.192601,7.7615609,5.2379851,39.228722,56.861702,53.484043,14.10316,4.7056146,2.6253741,1.3838114,0,94,17,0.433815,1,0,1468.75,1468.75,1468.75
10,0.70460033,0.38823697,0.039920758,0.045414552,-0.9664681,0.24956609,0.10476948,1.5187409,1.1115938,11.38797,8.0239677,4.4212313,21.020115,20.474138,58.663792,13.744014,6.0004811,1.6309597,1.8494692,0,87,15,0.33447126,1,0,1359.375,1359.375,1359.375
11,0.73143256,0.55658364,0.28521901,0.78839421,-0.43265402,0.33150432,1.4276406,1.8494141,5.4499288,10.221112,7.4760542,5.6889038,33.385921,28.75,44.842232,14.539615,2.9726732,0.78789032,2.679038,0,103,14,0.53932065,1,0,1609.375,1609.375,1609.375
12,0.82968605,0.57940775,0.47501215,-0.16873309,-0.19164208,0.84211987,5.3387642,0.74950433,1.4011178,10.00652,8.3022699,5.7978554,47.866379,33.620689,55.883621,15.127244,2.1284046,1.3841708,4.082994,0,116,15,0.58507329,1,0,1812.5,1812.5,1812.5
13,0.79841721,0.60443014,-0.053384438,0.55291605,0.26750025,0.78732306,2.6209991,2.5259531,3.9061174,9.9824629,7.9701705,6.0337014,63.900864,37.090519,32.629311,15.127244,4.4811187,1.1778976,1.1470214,0,116,13,0.59497887,1,1,1812.5,1812.5,1812.5
14,0.82303828,0.6409207,0.029887859,0.51777893,-0.054076515,0.85328037,0.34554499,2.0524838,5.9628611,10.925535,8.9921331,7.0024018,54.179447,38.596626,20.345093,16.943497,3.4865599,2.4882286,1.0571296,0,163,21,0.53930271,1,0,2546.875,2546.875,2546.875
15,0.27735019,0.27734992,-0.55868733,-0.14484754,0.58971435,0.56491113,5.9504991,0.66634178,4.0969095,4.1502061,1.1510603,1.1510593,8.75,18.75,43.75,3.1017525,4.5185976,2.2692828,1.0205121,0,1,1,0.14365785,1,0,15.625,15.625,15.625
16,0.41819778,0.18020175,0.1606129,0.45964342,-0.21045566,0.84772629,6.2373881,1.5294232,4.6522312,26.538464,11.098327,4.7822776,4.3589745,59.551281,53.141026,13.25273,4.6195621,1.0170671,2.1503022,0,78,11,0.00037608636,1,1,1218.75,1218.75,1218.75
17,0.93126106,0.72377712,0.37896824,-0.88186276,0.019591434,0.27985224,1.9201845,1.8499014,1.5621978,10.416386,9.7003746,7.5391412,21.995857,58.294197,8.6809397,17.545538,1.9067792,2.5728853,4.2366214,0,181,17,0.54690635,1,1,2828.125,2828.125,2828.125
18,0.96481305,0.74558932,-0.52323657,-0.55169052,-0.64763808,0.049255021,4.7950621,0.80154473,2.1022286,9.8555813,9.5087938,7.3482161,20.866564,25.283743,31.756134,16.943497,3.2981818,2.3138833,2.1282489,0,163,20,0.53659523,1,0,2546.875,2546.875,2546.875
