247
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3
1,0.14250979,0.086218812,-0.15730049,0.41162091,-0.83015573,0.34156436,3.1454556,2.3066595,0.03643566,35.919308,5.1188531,3.09692,16.796875,28.242188,64.921875,12.40701,6.257874,0.91265231,2.3862345,0,64,10,0.012954018,1,1,1000,1000,1000
2,0.59119129,0.52007216,-0.74310726,-0.55031109,-0.24072538,0.29495856,5.8525138,0.39047024,2.6801991,9.99897,5.9113045,5.2001863,61.5,67.89286,56.892857,12.783208,1.3219292,2.3604386,0.047072589,0,70,13,0.44244534,1,1,1093.75,1093.75,1093.75
3,0.79813182,0.51043957,0.86833227,-0.18712053,-0.058493886,0.45559132,2.4929576,2.9835596,0.89914614,10.648966,8.4992781,5.4356537,60.141304,35.184784,18.836956,15.08365,3.0570366,2.1871088,3.4815335,0,115,15,0.50401068,1,1,1796.875,1796.875,1796.875
4,0.73853612,0.54291862,0.000951258,-0.057072442,-0.97473407,0.21595211,0.42287546,1.1936839,4.0636306,6.41364,4.7367048,3.4820845,18.641304,46.358696,62.119564,8.8209715,5.2651505,0.59198129,2.8375978,0,23,6,0.35090971,1,0,359.375,359.375,359.375
5,0.14606515,0.099718645,0.88347316,0.28820834,-0.30924803,0.20193261,0.97114539,1.5622729,4.6912832,38.359299,5.6029558,3.8251371,49.840427,53.75,18.670214,14.10316,4.4492588,2.3849978,3.8185854,0,94,17,0.014113306,1,1,1468.75,1468.75,1468.75
6,0.7499305,0.4967165,-0.63858676,-0.62717867,-0.44585797,0.0080310795,4.0295978,1.5743159,5.1764903,7.3759122,5.5314212,3.6637373,64.356064,46.401516,59.583332,9.9489775,4.98599,1.0933125,0.45552477,0,33,9,0.37874177,1,0,515.625,515.625,515.625
7,0.12494306,0.097712666,-0.25868428,0.56471354,-0.72595435,0.29524809,6.2441993,1.4143769,6.2606425,44.751362,5.591372,4.3727751,41.590908,62.56818,29.977272,14.861799,0.043281469,1.3404012,2.3257675,0,110,17,0.0074168034,1,1,1718.75,1718.75,1718.75
8,0.16470636,0.12032663,-0.15807123,-0.72458971,0.48609573,0.46227071,0.88745719,1.6198469,1.6150882,43.541317,7.1715317,5.2391801,37.110657,56.618851,25.771858,17.609926,0.54549348,1.6709975,4.1166615,0,183,21,0.012648147,1,1,2859.375,2859.375,2859.375
9,0.61209375,0.48496756,-0.81742066,0.33322835,0.37917876,0.27749917,4.4082022,1.5931431,4.4527998,9.3957071,5.7510538,4.5566134,20.704546,35.06818,50.840908,11.795817,5.1138511,2.4416268,3.7720656,0,55,10,0.40167549,1,0,859.375,859.375,859.375
10,0.62412983,0.39932349,0.66169453,-0.50076598,-0.35363033,0.43167043,5.408617,0.77074105,4.5726466,8.5017376,5.3061876,3.3949435,29.464285,48.535713,19.75,10.146039,2.6565692,0.049985506,4.7949996,0,35,8,0.45017681,1,0,546.875,546.875,546.875
